count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus,freq
337,2019/11/24 23:27:40.503,-1.499368,57.46339,588.0999,1,0,0,100
338,2019/11/24 23:27:40.520,-1.499368,57.46339,588.0999,1,0,0,100
339,2019/11/24 23:27:40.536,-1.499368,57.46339,588.0999,1,0,0,100
340,2019/11/24 23:27:40.553,-1.779707,58.472,588.073,1,0,0,100
341,2019/11/24 23:27:40.569,-1.918901,59.25418,587.7705,1,0,0,100
342,2019/11/24 23:27:40.585,-1.918901,59.25418,587.7705,1,0,0,100
343,2019/11/24 23:27:40.602,-1.782613,59.87106,587.6396,1,0,0,100
344,2019/11/24 23:27:40.619,-1.782613,59.87106,587.6396,1,0,0,100
345,2019/11/24 23:27:40.635,-1.823925,60.45712,587.4548,1,0,0,100
346,2019/11/24 23:27:40.652,-1.823925,60.45712,587.4548,1,0,0,100
347,2019/11/24 23:27:40.669,-1.745845,61.01088,587.4014,1,0,0,100
348,2019/11/24 23:27:40.686,-1.745845,61.01088,587.4014,1,0,0,100
349,2019/11/24 23:27:40.702,-1.546596,61.68406,587.3856,1,0,0,100
350,2019/11/24 23:27:40.719,-1.546596,61.68406,587.3856,1,0,0,100
351,2019/11/24 23:27:40.734,-1.546596,61.68406,587.3856,1,0,0,100
352,2019/11/24 23:27:40.752,-1.275543,61.7767,586.9954,1,0,0,100
353,2019/11/24 23:27:40.768,-1.275543,61.7767,586.9954,1,0,0,100
354,2019/11/24 23:27:40.784,-1.406684,61.90716,587.0303,1,0,0,100
355,2019/11/24 23:27:40.801,-1.406684,61.90716,587.0303,1,0,0,100
356,2019/11/24 23:27:40.818,-2.002138,63.15842,586.7491,1,0,0,100
357,2019/11/24 23:27:40.834,-2.002138,63.15842,586.7491,1,0,0,100
358,2019/11/24 23:27:40.851,-2.958477,64.58596,586.2691,1,0,0,100
359,2019/11/24 23:27:40.868,-3.214287,65.28507,586.0995,1,0,0,100
360,2019/11/24 23:27:40.885,-3.214287,65.28507,586.0995,1,0,0,100
361,2019/11/24 23:27:40.901,-3.214287,65.28507,586.0995,1,0,0,100
362,2019/11/24 23:27:40.917,-2.972076,65.90127,585.7696,1,0,0,100
363,2019/11/24 23:27:40.933,-2.765215,66.29739,585.809,1,0,0,100
364,2019/11/24 23:27:40.950,-2.765215,66.29739,585.809,1,0,0,100
365,2019/11/24 23:27:40.967,-2.765215,66.29739,585.809,1,0,0,100
366,2019/11/24 23:27:40.983,-2.422137,66.68911,585.7658,1,0,0,100
367,2019/11/24 23:27:41.0,-2.430943,67.52348,585.7073,1,0,0,100
368,2019/11/24 23:27:41.16,-2.430943,67.52348,585.7073,1,0,0,100
369,2019/11/24 23:27:41.33,-2.29743,67.71436,585.7809,1,0,0,100
370,2019/11/24 23:27:41.49,-2.29743,67.71436,585.7809,1,0,0,100
371,2019/11/24 23:27:41.67,-2.141966,67.79739,585.7858,1,0,0,100
372,2019/11/24 23:27:41.83,-2.141966,67.79739,585.7858,1,0,0,100
373,2019/11/24 23:27:41.100,-2.510906,68.09514,586.0249,1,0,0,100
374,2019/11/24 23:27:41.117,-2.510906,68.09514,586.0249,1,0,0,100
375,2019/11/24 23:27:41.133,-2.568279,68.39732,586.0927,1,0,0,100
376,2019/11/24 23:27:41.150,-2.568279,68.39732,586.0927,1,0,0,100
377,2019/11/24 23:27:41.166,-2.568279,68.39732,586.0927,1,0,0,100
378,2019/11/24 23:27:41.182,-2.614094,69.28607,585.8909,1,0,0,100
379,2019/11/24 23:27:41.198,-2.614094,69.28607,585.8909,1,0,0,100
380,2019/11/24 23:27:41.215,-2.943099,70.37373,585.7296,1,0,0,100
381,2019/11/24 23:27:41.232,-2.943099,70.37373,585.7296,1,0,0,100
382,2019/11/24 23:27:41.248,-2.957664,70.75411,585.4557,1,0,0,100
383,2019/11/24 23:27:41.265,-3.029999,71.34905,585.4882,1,0,0,100
384,2019/11/24 23:27:41.281,-3.029999,71.34905,585.4882,1,0,0,100
385,2019/11/24 23:27:41.298,-3.029999,71.34905,585.4882,1,0,0,100
386,2019/11/24 23:27:41.314,-3.378288,72.39981,585.2762,1,0,0,100
387,2019/11/24 23:27:41.331,-3.378288,72.39981,585.2762,1,0,0,100
388,2019/11/24 23:27:41.348,-3.39302,72.64927,585.1773,1,0,0,100
389,2019/11/24 23:27:41.365,-3.39302,72.64927,585.1773,1,0,0,100
390,2019/11/24 23:27:41.381,-3.09778,72.64137,585.0045,1,0,0,100
391,2019/11/24 23:27:41.398,-3.031235,73.3596,584.7153,1,0,1,100
392,2019/11/24 23:27:41.414,-3.031235,73.3596,584.7153,1,0,1,100
393,2019/11/24 23:27:41.432,-3.031235,73.3596,584.7153,1,0,1,2.172115
394,2019/11/24 23:27:41.448,-3.146375,74.05115,584.6708,1,0,1,0.01662064
395,2019/11/24 23:27:41.465,-3.037164,74.64626,584.4203,1,0,1,0.01675987
396,2019/11/24 23:27:41.482,-3.037164,74.64626,584.4203,1,0,1,0.01645724
397,2019/11/24 23:27:41.498,-2.621477,74.92075,584.1627,1,0,1,0.01650429
398,2019/11/24 23:27:41.515,-2.621477,74.92075,584.1627,1,0,1,0.01646614
399,2019/11/24 23:27:41.532,-2.458636,75.20161,584.1999,1,0,1,0.01662254
400,2019/11/24 23:27:41.547,-2.458636,75.20161,584.1999,1,0,1,0.01657041
401,2019/11/24 23:27:41.564,-2.424874,75.37109,584.0241,1,0,1,0.01647377
402,2019/11/24 23:27:41.580,-2.424874,75.37109,584.0241,1,0,1,0.01635551
403,2019/11/24 23:27:41.597,-2.416142,75.67876,584.1603,1,0,1,0.01663462
404,2019/11/24 23:27:41.614,-2.416142,75.67876,584.1603,1,0,1,0.01675987
405,2019/11/24 23:27:41.630,-2.416142,75.67876,584.1603,1,0,1,0.0165666
406,2019/11/24 23:27:41.647,-2.520111,76.89955,583.7581,1,0,1,0.0164903
407,2019/11/24 23:27:41.664,-2.520111,76.89955,583.7581,1,0,1,0.01637395
408,2019/11/24 23:27:41.680,-2.361834,76.78406,583.5991,1,0,1,0.01656723
409,2019/11/24 23:27:41.697,-2.361834,76.78406,583.5991,1,0,1,0.01675034
410,2019/11/24 23:27:41.713,-1.487059,74.41177,584.0304,1,0,1,0.0165685
411,2019/11/24 23:27:41.730,-1.487059,74.41177,584.0304,1,0,1,0.01656596
412,2019/11/24 23:27:41.747,0.1549102,69.716,584.0716,1,0,0,0.01656596
413,2019/11/24 23:27:41.763,0.1549102,69.716,584.0716,1,0,0,0.01656596
414,2019/11/24 23:27:41.779,1.478183,62.54194,584.9938,1,0,0,0.01656596
415,2019/11/24 23:27:41.795,3.269016,57.27932,586.6782,1,0,0,0.01656596
416,2019/11/24 23:27:41.813,3.269016,57.27932,586.6782,1,0,0,0.01656596
417,2019/11/24 23:27:41.829,3.269016,57.27932,586.6782,1,0,0,0.01656596
418,2019/11/24 23:27:41.846,3.87553,56.15372,586.7502,1,0,0,0.01656596
419,2019/11/24 23:27:41.862,4.092295,55.96254,586.8235,1,0,0,0.01656596
420,2019/11/24 23:27:41.879,4.092295,55.96254,586.8235,1,0,0,0.01656596
421,2019/11/24 23:27:41.895,4.092295,55.96254,586.8235,1,0,0,0.01656596
422,2019/11/24 23:27:41.915,3.531983,57.39194,586.6522,1,0,0,0.01656596
423,2019/11/24 23:27:41.931,2.874958,58.31347,586.8851,1,0,0,0.01656596
424,2019/11/24 23:27:41.947,2.874958,58.31347,586.8851,1,0,0,0.01656596
425,2019/11/24 23:27:41.964,2.771134,58.58125,586.9684,1,0,0,0.01656596
426,2019/11/24 23:27:41.981,2.771134,58.58125,586.9684,1,0,0,0.01656596
427,2019/11/24 23:27:41.998,2.99802,59.1226,586.9373,1,0,0,0.01656596
428,2019/11/24 23:27:42.14,2.99802,59.1226,586.9373,1,0,0,0.01656596
429,2019/11/24 23:27:42.31,2.650778,60.01439,586.8859,1,0,0,0.01656596
430,2019/11/24 23:27:42.48,2.650778,60.01439,586.8859,1,0,0,0.01656596
431,2019/11/24 23:27:42.64,2.650778,60.01439,586.8859,1,0,0,0.01656596
432,2019/11/24 23:27:42.80,2.320812,60.50127,586.8719,1,0,0,0.01656596
433,2019/11/24 23:27:42.97,2.320812,60.50127,586.8719,1,0,0,0.01656596
434,2019/11/24 23:27:42.114,2.497882,60.8215,586.7447,1,0,0,0.01656596
435,2019/11/24 23:27:42.130,2.497882,60.8215,586.7447,1,0,0,0.01656596
436,2019/11/24 23:27:42.147,2.210546,60.7727,586.9456,1,0,0,0.01656596
437,2019/11/24 23:27:42.164,2.210546,60.7727,586.9456,1,0,0,0.01656596
438,2019/11/24 23:27:42.180,1.774297,60.1671,586.9213,1,0,0,0.01656596
439,2019/11/24 23:27:42.197,1.520727,59.4652,586.9421,1,0,0,0.01656596
440,2019/11/24 23:27:42.214,1.520727,59.4652,586.9421,1,0,0,0.01656596
441,2019/11/24 23:27:42.230,1.520727,59.4652,586.9421,1,0,0,0.01656596
442,2019/11/24 23:27:42.246,1.010992,59.17575,587.1057,1,0,0,0.01656596
443,2019/11/24 23:27:42.264,0.424305,59.07457,587.1238,1,0,0,0.01656596
444,2019/11/24 23:27:42.279,0.424305,59.07457,587.1238,1,0,0,0.01656596
445,2019/11/24 23:27:42.295,-0.1346518,59.16016,586.8489,1,0,0,0.01656596
446,2019/11/24 23:27:42.312,-0.1346518,59.16016,586.8489,1,0,0,0.01656596
447,2019/11/24 23:27:42.329,-0.1346518,59.16016,586.8489,1,0,0,0.01656596
448,2019/11/24 23:27:42.346,-0.3096718,59.28822,586.7767,1,0,0,0.01656596
449,2019/11/24 23:27:42.363,-0.2142851,58.93421,586.7623,1,0,0,0.01656596
450,2019/11/24 23:27:42.379,-0.2142851,58.93421,586.7623,1,0,0,0.01656596
451,2019/11/24 23:27:42.395,0.1166544,58.43758,586.8686,1,0,0,0.01656596
452,2019/11/24 23:27:42.412,0.1166544,58.43758,586.8686,1,0,0,0.01656596
453,2019/11/24 23:27:42.429,0.1867465,58.36608,586.8282,1,0,0,0.01656596
454,2019/11/24 23:27:42.445,0.1867465,58.36608,586.8282,1,0,0,0.01656596
455,2019/11/24 23:27:42.461,0.406359,58.41709,586.6068,1,0,0,0.01656596
456,2019/11/24 23:27:42.478,0.406359,58.41709,586.6068,1,0,0,0.01656596
457,2019/11/24 23:27:42.494,0.3650952,58.50255,586.5991,1,0,0,0.01656596
458,2019/11/24 23:27:42.512,0.3650952,58.50255,586.5991,1,0,0,0.01656596
459,2019/11/24 23:27:42.527,0.3650952,58.50255,586.5991,1,0,0,0.01656596
460,2019/11/24 23:27:42.544,0.0669713,58.92559,586.4501,1,0,0,0.01656596
461,2019/11/24 23:27:42.561,0.0669713,58.92559,586.4501,1,0,0,0.01656596
462,2019/11/24 23:27:42.578,-0.2430831,59.55791,586.0936,1,0,0,0.01656596
463,2019/11/24 23:27:42.594,-0.3894913,59.74058,585.8627,1,0,0,0.01656596
464,2019/11/24 23:27:42.611,-0.3894913,59.74058,585.8627,1,0,0,0.01656596
465,2019/11/24 23:27:42.627,-0.3894913,59.74058,585.8627,1,0,0,0.01656596
466,2019/11/24 23:27:42.644,-0.6535143,59.64138,586.0715,1,0,0,0.01656596
467,2019/11/24 23:27:42.661,-0.5243689,59.22331,585.954,1,0,0,0.01656596
468,2019/11/24 23:27:42.678,-0.5243689,59.22331,585.954,1,0,0,0.01656596
469,2019/11/24 23:27:42.694,-0.5243689,59.22331,585.954,1,0,0,0.01656596
470,2019/11/24 23:27:42.712,0.01081333,58.96936,586.0186,1,0,0,0.01656596
471,2019/11/24 23:27:42.729,-0.02573039,59.06338,585.9607,1,0,0,0.01656596
472,2019/11/24 23:27:42.745,-0.02573039,59.06338,585.9607,1,0,0,0.01656596
473,2019/11/24 23:27:42.762,0.1527757,58.81446,586.0238,1,0,0,0.01656596
474,2019/11/24 23:27:42.778,0.1527757,58.81446,586.0238,1,0,0,0.01656596
475,2019/11/24 23:27:42.794,0.4330953,59.05258,585.8523,1,0,0,0.01656596
476,2019/11/24 23:27:42.812,0.4330953,59.05258,585.8523,1,0,0,0.01656596
477,2019/11/24 23:27:42.828,0.4794726,59.19173,585.7868,1,0,0,0.01656596
478,2019/11/24 23:27:42.845,0.4794726,59.19173,585.7868,1,0,0,0.01656596
479,2019/11/24 23:27:42.861,0.850924,58.95122,585.7958,1,0,0,0.01656596
480,2019/11/24 23:27:42.877,0.850924,58.95122,585.7958,1,0,0,0.01656596
481,2019/11/24 23:27:42.894,1.477052,58.54905,585.8811,1,0,0,0.01656596
482,2019/11/24 23:27:42.911,1.477052,58.54905,585.8811,1,0,0,0.01656596
483,2019/11/24 23:27:42.927,1.511984,58.30089,585.8442,1,0,0,0.01656596
484,2019/11/24 23:27:42.943,1.511984,58.30089,585.8442,1,0,0,0.01656596
485,2019/11/24 23:27:42.960,1.511984,58.30089,585.8442,1,0,0,0.01656596
486,2019/11/24 23:27:42.977,1.650867,57.70772,585.9236,1,0,0,0.01656596
487,2019/11/24 23:27:42.993,1.665835,57.11214,585.8422,1,0,0,0.01656596
488,2019/11/24 23:27:43.11,1.665835,57.11214,585.8422,1,0,0,0.01656596
489,2019/11/24 23:27:43.27,1.665835,57.11214,585.8422,1,0,0,0.01656596
490,2019/11/24 23:27:43.44,1.39059,57.33739,585.9481,1,0,0,0.01656596
491,2019/11/24 23:27:43.61,1.075696,57.06435,585.9039,1,0,0,0.01656596
492,2019/11/24 23:27:43.77,1.075696,57.06435,585.9039,1,0,0,0.01656596
493,2019/11/24 23:27:43.94,1.075696,57.06435,585.9039,1,0,0,0.01656596
494,2019/11/24 23:27:43.111,0.8740498,56.52908,585.9739,1,0,0,0.01656596
495,2019/11/24 23:27:43.128,0.7692997,56.06551,585.639,1,0,0,0.01656596
496,2019/11/24 23:27:43.144,0.7692997,56.06551,585.639,1,0,0,0.01656596
497,2019/11/24 23:27:43.160,0.7692997,56.06551,585.639,1,0,0,0.01656596
498,2019/11/24 23:27:43.176,0.4778292,55.72729,585.9185,1,0,0,0.01656596
499,2019/11/24 23:27:43.193,0.3091729,56.0864,585.8988,1,0,0,0.01656596
500,2019/11/24 23:27:43.209,0.3091729,56.0864,585.8988,1,0,0,0.01656596
501,2019/11/24 23:27:43.227,0.2285274,56.54498,585.8641,1,0,0,0.01656596
502,2019/11/24 23:27:43.243,0.2285274,56.54498,585.8641,1,0,0,0.01656596
503,2019/11/24 23:27:43.261,0.5543087,56.25101,585.4323,1,0,0,0.01656596
504,2019/11/24 23:27:43.276,0.5543087,56.25101,585.4323,1,0,0,0.01656596
505,2019/11/24 23:27:43.293,0.5636075,56.58239,585.5141,1,0,0,0.01656596
506,2019/11/24 23:27:43.310,0.5636075,56.58239,585.5141,1,0,0,0.01656596
507,2019/11/24 23:27:43.326,0.03837878,57.22696,585.368,1,0,0,0.01656596
508,2019/11/24 23:27:43.342,0.03837878,57.22696,585.368,1,0,0,0.01656596
509,2019/11/24 23:27:43.358,-0.08259359,57.25569,585.312,1,0,0,0.01656596
510,2019/11/24 23:27:43.375,-0.08259359,57.25569,585.312,1,0,0,0.01656596
511,2019/11/24 23:27:43.392,-0.2271759,57.06553,585.0583,1,0,0,0.01656596
512,2019/11/24 23:27:43.410,-0.2271759,57.06553,585.0583,1,0,0,0.01656596
513,2019/11/24 23:27:43.425,-0.2271759,57.06553,585.0583,1,0,0,0.01656596
514,2019/11/24 23:27:43.442,-0.5054274,57.42355,585.0788,1,0,0,0.01656596
515,2019/11/24 23:27:43.459,-0.5054274,57.42355,585.0788,1,0,0,0.01656596
516,2019/11/24 23:27:43.476,-0.8450379,57.71559,584.7259,1,0,0,0.01656596
517,2019/11/24 23:27:43.492,-0.8450379,57.71559,584.7259,1,0,0,0.01656596
518,2019/11/24 23:27:43.507,-1.160822,58.02437,584.5834,1,0,0,0.01656596
519,2019/11/24 23:27:43.524,-1.428516,58.60305,584.5715,1,0,0,0.01656596
520,2019/11/24 23:27:43.541,-1.428516,58.60305,584.5715,1,0,0,0.01656596
521,2019/11/24 23:27:43.557,-1.428516,58.60305,584.5715,1,0,0,0.01656596
522,2019/11/24 23:27:43.574,-1.616945,58.84171,584.5217,1,0,0,0.01656596
523,2019/11/24 23:27:43.590,-1.560359,58.74645,584.7566,1,0,0,0.01656596
524,2019/11/24 23:27:43.608,-1.560359,58.74645,584.7566,1,0,0,0.01656596
525,2019/11/24 23:27:43.625,-1.560359,58.74645,584.7566,1,0,0,0.01656596
526,2019/11/24 23:27:43.643,-1.496712,58.73491,584.7471,1,0,0,0.01656596
527,2019/11/24 23:27:43.660,-1.384074,58.79681,584.7131,1,0,0,0.01656596
528,2019/11/24 23:27:43.675,-1.384074,58.79681,584.7131,1,0,0,0.01656596
529,2019/11/24 23:27:43.693,-1.285923,58.65219,584.5834,1,0,0,0.01656596
530,2019/11/24 23:27:43.708,-1.285923,58.65219,584.5834,1,0,0,0.01656596
531,2019/11/24 23:27:43.725,-1.021108,58.65699,584.6107,1,0,0,0.01656596
532,2019/11/24 23:27:43.742,-1.021108,58.65699,584.6107,1,0,0,0.01656596
533,2019/11/24 23:27:43.759,-0.6161901,58.59028,584.7208,1,0,0,0.01656596
534,2019/11/24 23:27:43.775,-0.6161901,58.59028,584.7208,1,0,0,0.01656596
535,2019/11/24 23:27:43.792,-0.5839599,58.8075,584.7335,1,0,0,0.01656596
536,2019/11/24 23:27:43.808,-0.5839599,58.8075,584.7335,1,0,0,0.01656596
537,2019/11/24 23:27:43.826,-0.5878127,58.83231,584.6859,1,0,0,0.01656596
538,2019/11/24 23:27:43.841,-0.5878127,58.83231,584.6859,1,0,0,0.01656596
539,2019/11/24 23:27:43.857,-0.5878127,58.83231,584.6859,1,0,0,0.01656596
540,2019/11/24 23:27:43.874,-0.5868644,58.63828,584.73,1,0,0,0.01656596
541,2019/11/24 23:27:43.890,-0.5868644,58.63828,584.73,1,0,0,0.01656596
542,2019/11/24 23:27:43.909,-0.6680707,58.39957,584.8883,1,0,0,0.01656596
543,2019/11/24 23:27:43.926,-0.8717614,58.31129,584.8219,1,0,0,0.01656596
544,2019/11/24 23:27:43.943,-0.8717614,58.31129,584.8219,1,0,0,0.01656596
545,2019/11/24 23:27:43.960,-0.8717614,58.31129,584.8219,1,0,0,0.01656596
546,2019/11/24 23:27:43.975,-1.053501,58.52547,584.6873,1,0,0,0.01656596
547,2019/11/24 23:27:43.993,-1.349479,58.85624,584.7214,1,0,0,0.01656596
548,2019/11/24 23:27:44.9,-1.349479,58.85624,584.7214,1,0,0,0.01656596
549,2019/11/24 23:27:44.27,-1.442882,58.79776,584.7387,1,0,0,0.01656596
550,2019/11/24 23:27:44.44,-1.442882,58.79776,584.7387,1,0,0,0.01656596
551,2019/11/24 23:27:44.60,-1.443188,58.68948,584.8006,1,0,0,0.01656596
552,2019/11/24 23:27:44.76,-1.443188,58.68948,584.8006,1,0,0,0.01656596
553,2019/11/24 23:27:44.93,-1.69552,58.79756,584.5186,1,0,0,0.01656596
554,2019/11/24 23:27:44.109,-1.69552,58.79756,584.5186,1,0,0,0.01656596
555,2019/11/24 23:27:44.127,-1.763683,58.97792,584.4374,1,0,0,0.01656596
556,2019/11/24 23:27:44.142,-1.763683,58.97792,584.4374,1,0,0,0.01656596
557,2019/11/24 23:27:44.160,-1.823617,58.91758,584.3422,1,0,0,0.01656596
558,2019/11/24 23:27:44.175,-1.823617,58.91758,584.3422,1,0,0,0.01656596
559,2019/11/24 23:27:44.193,-1.920214,58.79829,584.2238,1,0,0,0.01656596
560,2019/11/24 23:27:44.209,-1.920214,58.79829,584.2238,1,0,0,0.01656596
561,2019/11/24 23:27:44.227,-2.110562,58.88802,584.2196,1,0,0,0.01656596
562,2019/11/24 23:27:44.242,-2.110562,58.88802,584.2196,1,0,0,0.01656596
563,2019/11/24 23:27:44.259,-2.451262,58.92128,584.2653,1,0,0,0.01656596
564,2019/11/24 23:27:44.275,-2.451262,58.92128,584.2653,1,0,0,0.01656596
565,2019/11/24 23:27:44.292,-2.451262,58.92128,584.2653,1,0,0,0.01656596
566,2019/11/24 23:27:44.309,-2.66161,58.95179,584.0704,1,0,0,0.01656596
567,2019/11/24 23:27:44.326,-2.762694,59.1956,583.9479,1,0,0,0.01656596
568,2019/11/24 23:27:44.342,-2.762694,59.1956,583.9479,1,0,0,0.01656596
569,2019/11/24 23:27:44.359,-2.762694,59.1956,583.9479,1,0,0,0.01656596
570,2019/11/24 23:27:44.374,-2.966157,59.33633,583.838,1,0,0,0.01656596
571,2019/11/24 23:27:44.391,-3.086311,59.28246,583.7623,1,0,0,0.01656596
572,2019/11/24 23:27:44.407,-3.086311,59.28246,583.7623,1,0,0,0.01656596
573,2019/11/24 23:27:44.424,-3.086311,59.28246,583.7623,1,0,0,0.01656596
574,2019/11/24 23:27:44.441,-3.166264,59.13273,583.7852,1,0,0,0.01656596
575,2019/11/24 23:27:44.458,-3.103308,59.17537,583.9027,1,0,0,0.01656596
576,2019/11/24 23:27:44.474,-3.103308,59.17537,583.9027,1,0,0,0.01656596
577,2019/11/24 23:27:44.491,-3.01761,59.3197,583.8478,1,0,0,0.01656596
578,2019/11/24 23:27:44.508,-3.01761,59.3197,583.8478,1,0,0,0.01656596
579,2019/11/24 23:27:44.524,-3.223639,59.48301,583.7637,1,0,0,0.01656596
580,2019/11/24 23:27:44.541,-3.223639,59.48301,583.7637,1,0,0,0.01656596
581,2019/11/24 23:27:44.557,-3.304909,59.31337,583.8555,1,0,0,0.01656596
582,2019/11/24 23:27:44.573,-3.304909,59.31337,583.8555,1,0,0,0.01656596
583,2019/11/24 23:27:44.591,-2.856435,59.18682,583.9202,1,0,0,0.01656596
584,2019/11/24 23:27:44.608,-2.856435,59.18682,583.9202,1,0,0,0.01656596
585,2019/11/24 23:27:44.624,-2.579148,58.88317,584.0666,1,0,0,0.01656596
586,2019/11/24 23:27:44.640,-2.579148,58.88317,584.0666,1,0,0,0.01656596
587,2019/11/24 23:27:44.656,-2.152899,58.55706,584.2476,1,0,0,0.01656596
588,2019/11/24 23:27:44.674,-2.152899,58.55706,584.2476,1,0,0,0.01656596
589,2019/11/24 23:27:44.690,-1.913854,58.42591,584.3849,1,0,0,0.01656596
590,2019/11/24 23:27:44.706,-1.965643,58.41068,584.5464,1,0,0,0.01656596
591,2019/11/24 23:27:44.722,-1.965643,58.41068,584.5464,1,0,0,0.01656596
592,2019/11/24 23:27:44.739,-1.965643,58.41068,584.5464,1,0,0,0.01656596
593,2019/11/24 23:27:44.755,-1.965643,58.41068,584.5464,1,0,0,0.01656596
594,2019/11/24 23:27:44.773,-1.751607,58.15126,584.5283,1,0,0,0.01656596
595,2019/11/24 23:27:44.789,-1.344599,57.8992,584.8283,1,0,0,0.01656596
596,2019/11/24 23:27:44.805,-1.344599,57.8992,584.8283,1,0,0,0.01656596
597,2019/11/24 23:27:44.822,-1.344599,57.8992,584.8283,1,0,0,0.01656596
598,2019/11/24 23:27:44.838,-1.236775,57.8831,584.8334,1,0,0,0.01656596
599,2019/11/24 23:27:44.855,-1.146207,57.91963,584.8238,1,0,0,0.01656596
600,2019/11/24 23:27:44.872,-1.146207,57.91963,584.8238,1,0,0,0.01656596
601,2019/11/24 23:27:44.888,-1.146207,57.91963,584.8238,1,0,0,0.01656596
602,2019/11/24 23:27:44.906,-1.173489,57.85282,584.8529,1,0,0,0.01656596
603,2019/11/24 23:27:44.921,-1.298103,57.78915,584.9736,1,0,0,0.01656596
604,2019/11/24 23:27:44.938,-1.298103,57.78915,584.9736,1,0,0,0.01656596
605,2019/11/24 23:27:44.954,-1.841091,57.89355,584.8734,1,0,0,0.01656596
606,2019/11/24 23:27:44.972,-1.841091,57.89355,584.8734,1,0,0,0.01656596
607,2019/11/24 23:27:44.989,-2.182626,57.91005,584.7653,1,0,0,0.01656596
608,2019/11/24 23:27:45.4,-2.182626,57.91005,584.7653,1,0,0,0.01656596
609,2019/11/24 23:27:45.21,-2.440831,57.93886,584.7881,1,0,0,0.01656596
610,2019/11/24 23:27:45.37,-2.440831,57.93886,584.7881,1,0,0,0.01656596
611,2019/11/24 23:27:45.54,-2.365348,57.85149,584.6582,1,0,0,0.01656596
612,2019/11/24 23:27:45.71,-2.365348,57.85149,584.6582,1,0,0,0.01656596
613,2019/11/24 23:27:45.88,-2.307156,57.87289,584.5958,1,0,0,0.01656596
614,2019/11/24 23:27:45.104,-2.307156,57.87289,584.5958,1,0,0,0.01656596
615,2019/11/24 23:27:45.121,-2.466475,57.72264,584.5076,1,0,0,0.01656596
616,2019/11/24 23:27:45.137,-2.466475,57.72264,584.5076,1,0,0,0.01656596
617,2019/11/24 23:27:45.155,-2.342048,57.34656,584.6271,1,0,0,0.01656596
618,2019/11/24 23:27:45.170,-2.342048,57.34656,584.6271,1,0,0,0.01656596
619,2019/11/24 23:27:45.187,-2.342048,57.34656,584.6271,1,0,0,0.01656596
620,2019/11/24 23:27:45.204,-2.268164,57.40012,584.3617,1,0,0,0.01656596
621,2019/11/24 23:27:45.220,-2.268164,57.40012,584.3617,1,0,0,0.01656596
622,2019/11/24 23:27:45.239,-2.412741,57.46451,584.1396,1,0,0,0.01656596
623,2019/11/24 23:27:45.255,-2.508325,57.44381,584.1405,1,0,0,0.01656596
624,2019/11/24 23:27:45.272,-2.508325,57.44381,584.1405,1,0,0,0.01656596
625,2019/11/24 23:27:45.287,-2.508325,57.44381,584.1405,1,0,0,0.01656596
626,2019/11/24 23:27:45.305,-2.661022,57.71416,584.0153,1,0,0,0.01656596
627,2019/11/24 23:27:45.321,-2.68555,57.59299,584.066,1,0,0,0.01656596
628,2019/11/24 23:27:45.337,-2.68555,57.59299,584.066,1,0,0,0.01656596
629,2019/11/24 23:27:45.354,-2.703562,57.26471,584.1303,1,0,0,0.01656596
630,2019/11/24 23:27:45.371,-2.703562,57.26471,584.1303,1,0,0,0.01656596
631,2019/11/24 23:27:45.388,-2.645924,57.18879,583.9317,1,0,0,0.01656596
632,2019/11/24 23:27:45.404,-2.645924,57.18879,583.9317,1,0,0,0.01656596
633,2019/11/24 23:27:45.421,-3.014306,57.29952,584.1058,1,0,0,0.01656596
634,2019/11/24 23:27:45.438,-3.014306,57.29952,584.1058,1,0,0,0.01656596
635,2019/11/24 23:27:45.454,-2.948354,57.01648,584.2189,1,0,0,0.01656596
636,2019/11/24 23:27:45.471,-2.948354,57.01648,584.2189,1,0,0,0.01656596
637,2019/11/24 23:27:45.487,-2.694468,56.89881,584.1331,1,0,0,0.01656596
638,2019/11/24 23:27:45.503,-2.694468,56.89881,584.1331,1,0,0,0.01656596
639,2019/11/24 23:27:45.520,-2.598479,56.74305,584.1298,1,0,0,0.01656596
640,2019/11/24 23:27:45.536,-2.598479,56.74305,584.1298,1,0,0,0.01656596
641,2019/11/24 23:27:45.553,-2.677125,57.10428,584.0483,1,0,0,0.01656596
642,2019/11/24 23:27:45.569,-2.677125,57.10428,584.0483,1,0,0,0.01656596
643,2019/11/24 23:27:45.586,-2.74347,57.4204,584.3102,1,0,0,0.01656596
644,2019/11/24 23:27:45.603,-2.74347,57.4204,584.3102,1,0,0,0.01656596
645,2019/11/24 23:27:45.619,-2.627549,56.96598,584.0431,1,0,0,0.01656596
646,2019/11/24 23:27:45.636,-2.627549,56.96598,584.0431,1,0,0,0.01656596
647,2019/11/24 23:27:45.652,-2.627549,56.96598,584.0431,1,0,0,0.01656596
648,2019/11/24 23:27:45.669,-3.017584,56.8752,584.2032,1,0,0,0.01656596
649,2019/11/24 23:27:45.686,-3.775256,57.34637,584.2518,1,0,0,0.01656596
650,2019/11/24 23:27:45.704,-3.775256,57.34637,584.2518,1,0,0,0.01656596
651,2019/11/24 23:27:45.718,-3.775256,57.34637,584.2518,1,0,0,0.01656596
