count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
81,2019/11/22 16:13:00.114,-20.55741,42.2076,606.4054,1,0,0
82,2019/11/22 16:13:00.144,-20.76699,41.0034,606.0954,1,0,0
83,2019/11/22 16:13:00.171,-20.98427,40.04842,605.8981,1,0,0
84,2019/11/22 16:13:00.189,-20.98427,40.04842,605.8981,1,0,0
85,2019/11/22 16:13:00.227,-21.11444,39.42393,605.7673,1,0,0
86,2019/11/22 16:13:00.262,-21.19188,39.00968,605.618,1,0,0
87,2019/11/22 16:13:00.292,-21.32408,38.74216,605.3779,1,0,0
88,2019/11/22 16:13:00.316,-21.53938,38.47459,605.3118,1,0,0
89,2019/11/22 16:13:00.332,-21.53938,38.47459,605.3118,1,0,0
90,2019/11/22 16:13:00.358,-21.81878,38.02874,604.8453,1,0,0
91,2019/11/22 16:13:00.385,-22.07993,37.54958,604.5067,1,0,0
92,2019/11/22 16:13:00.407,-22.2886,36.97996,604.3224,1,0,0
93,2019/11/22 16:13:00.424,-22.2886,36.97996,604.3224,1,0,0
94,2019/11/22 16:13:00.458,-22.54283,36.2979,603.8961,1,0,0
95,2019/11/22 16:13:00.481,-22.74725,35.56215,603.6353,1,0,0
96,2019/11/22 16:13:00.512,-23.00062,34.63754,603.0839,1,0,0
97,2019/11/22 16:13:00.528,-23.00062,34.63754,603.0839,1,0,0
98,2019/11/22 16:13:00.557,-23.31786,33.60643,602.6059,1,0,0
99,2019/11/22 16:13:00.583,-23.7168,32.51263,602.0877,1,0,0
100,2019/11/22 16:13:00.613,-24.19341,31.56657,601.6447,1,0,0
101,2019/11/22 16:13:00.646,-24.58332,30.82964,601.606,1,0,0
102,2019/11/22 16:13:00.675,-24.87285,30.10176,601.4203,1,0,0
103,2019/11/22 16:13:00.690,-24.87285,30.10176,601.4203,1,0,0
104,2019/11/22 16:13:00.710,-24.87285,30.10176,601.4203,1,0,0
105,2019/11/22 16:13:00.739,-25.17091,29.34872,601.1672,1,0,-1
106,2019/11/22 16:13:00.776,-25.4326,28.50451,601.2696,1,0,-1
107,2019/11/22 16:13:00.802,-25.50756,27.81999,601.0589,1,0,-1
108,2019/11/22 16:13:00.832,-25.4563,27.43174,601.0756,1,0,-1
109,2019/11/22 16:13:00.870,-25.30774,27.12518,600.9941,1,0,-1
110,2019/11/22 16:13:00.905,-25.22297,26.92856,600.6803,1,0,-1
111,2019/11/22 16:13:00.935,-25.18994,26.93537,600.3894,1,0,-1
112,2019/11/22 16:13:00.968,-25.2166,26.84972,600.0413,1,0,-1
113,2019/11/22 16:13:00.996,-25.41793,26.63713,599.6976,1,0,-1
114,2019/11/22 16:13:01.26,-25.71711,26.41416,599.4211,1,0,-1
115,2019/11/22 16:13:01.61,-26.02671,25.91381,599.4338,1,0,-1
116,2019/11/22 16:13:01.91,-26.39111,25.17413,599.0198,1,0,-1
117,2019/11/22 16:13:01.116,-26.77799,24.14793,598.6595,1,0,-1
118,2019/11/22 16:13:01.141,-26.77799,24.14793,598.6595,1,0,-1
119,2019/11/22 16:13:01.173,-27.13637,23.243,598.4377,1,0,-1
120,2019/11/22 16:13:01.199,-27.37029,22.56143,598.0286,1,0,-1
121,2019/11/22 16:13:01.226,-27.51793,22.02378,597.8789,1,0,-1
122,2019/11/22 16:13:01.263,-27.71535,21.51892,597.7245,1,0,-1
123,2019/11/22 16:13:01.288,-27.90918,20.93251,597.3546,1,0,-1
124,2019/11/22 16:13:01.314,-28.11948,20.33578,596.6048,1,0,-1
125,2019/11/22 16:13:01.345,-28.41556,19.94072,596.2711,1,0,-1
126,2019/11/22 16:13:01.374,-28.64439,19.73893,596.1166,1,0,-1
127,2019/11/22 16:13:01.392,-28.64439,19.73893,596.1166,1,0,-1
128,2019/11/22 16:13:01.434,-28.85879,19.63548,595.5284,1,0,-1
129,2019/11/22 16:13:01.467,-29.12265,19.78806,595.2651,1,0,-1
130,2019/11/22 16:13:01.491,-29.3863,20.51768,595.5212,1,0,-1
131,2019/11/22 16:13:01.516,-29.43032,21.89035,596.1427,1,0,-1
