count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
0,2019/11/22 15:42:21.622,81.26507,28.29342,579.1518,1,0,0
1,2019/11/22 15:42:21.642,81.30397,28.33642,579.3721,1,0,0
2,2019/11/22 15:42:21.668,81.32275,28.40873,579.5514,1,0,0
3,2019/11/22 15:42:21.686,81.29102,28.32779,579.397,1,0,0
4,2019/11/22 15:42:21.702,81.29102,28.32779,579.397,1,0,0
5,2019/11/22 15:42:21.720,81.26642,28.05656,579.392,1,0,0
6,2019/11/22 15:42:21.737,81.26642,28.05656,579.392,1,0,0
7,2019/11/22 15:42:21.759,81.02518,27.65793,579.119,1,0,0
8,2019/11/22 15:42:21.779,80.82159,27.14473,578.9362,1,0,0
9,2019/11/22 15:42:21.800,80.82159,27.14473,578.9362,1,0,0
10,2019/11/22 15:42:21.817,80.82159,27.14473,578.9362,1,0,0
11,2019/11/22 15:42:21.835,80.433,26.47738,578.5514,1,0,0
12,2019/11/22 15:42:21.851,80.433,26.47738,578.5514,1,0,0
13,2019/11/22 15:42:21.874,79.88452,25.70018,578.1399,1,0,0
14,2019/11/22 15:42:21.891,79.37056,24.92632,577.7653,1,0,0
15,2019/11/22 15:42:21.909,79.37056,24.92632,577.7653,1,0,0
16,2019/11/22 15:42:21.926,78.94208,24.13497,577.2962,1,0,0
17,2019/11/22 15:42:21.943,78.94208,24.13497,577.2962,1,0,0
18,2019/11/22 15:42:21.967,78.70493,23.2854,576.9164,1,0,0
19,2019/11/22 15:42:21.984,78.61053,22.53329,576.658,1,0,0
20,2019/11/22 15:42:22.0,78.61053,22.53329,576.658,1,0,0
21,2019/11/22 15:42:22.16,78.61053,22.53329,576.658,1,0,0
22,2019/11/22 15:42:22.35,78.67224,21.89454,576.4683,1,0,0
23,2019/11/22 15:42:22.59,78.97313,21.3996,576.5827,1,0,0
24,2019/11/22 15:42:22.76,78.97313,21.3996,576.5827,1,0,0
25,2019/11/22 15:42:22.93,79.21915,21.08513,576.4952,1,0,0
26,2019/11/22 15:42:22.114,79.49933,20.97455,576.6898,1,0,0
27,2019/11/22 15:42:22.132,79.49933,20.97455,576.6898,1,0,0
28,2019/11/22 15:42:22.156,79.79582,21.01753,576.9661,1,0,0
29,2019/11/22 15:42:22.173,79.79582,21.01753,576.9661,1,0,0
30,2019/11/22 15:42:22.189,79.94919,21.1522,577.2327,1,0,0
31,2019/11/22 15:42:22.206,79.94919,21.1522,577.2327,1,0,0
32,2019/11/22 15:42:22.222,80.02751,21.34415,577.5631,1,0,0
33,2019/11/22 15:42:22.239,80.02751,21.34415,577.5631,1,0,0
34,2019/11/22 15:42:22.256,80.02751,21.34415,577.5631,1,0,0
35,2019/11/22 15:42:22.278,79.95384,21.51454,577.8323,1,0,0
36,2019/11/22 15:42:22.295,79.82955,21.59311,577.8735,1,0,0
37,2019/11/22 15:42:22.312,79.82955,21.59311,577.8735,1,0,0
38,2019/11/22 15:42:22.329,79.79927,21.5259,578.0179,1,0,0
39,2019/11/22 15:42:22.345,79.79927,21.5259,578.0179,1,0,0
40,2019/11/22 15:42:22.368,79.72417,21.36291,577.9142,1,0,0
41,2019/11/22 15:42:22.385,79.69257,21.13361,577.784,1,0,0
42,2019/11/22 15:42:22.410,79.69257,21.13361,577.784,1,0,0
43,2019/11/22 15:42:22.428,79.69847,20.89084,577.8134,1,0,0
44,2019/11/22 15:42:22.444,79.69847,20.89084,577.8134,1,0,0
45,2019/11/22 15:42:22.470,79.70526,20.62229,577.902,1,0,0
46,2019/11/22 15:42:22.487,79.82341,20.3087,577.7584,1,0,0
47,2019/11/22 15:42:22.504,79.82341,20.3087,577.7584,1,0,0
48,2019/11/22 15:42:22.525,79.95938,20.06744,577.653,1,0,0
49,2019/11/22 15:42:22.542,79.95938,20.06744,577.653,1,0,0
50,2019/11/22 15:42:22.566,80.09322,19.91047,577.4469,1,0,0
51,2019/11/22 15:42:22.586,80.2404,19.83464,577.4227,1,0,0
52,2019/11/22 15:42:22.602,80.2404,19.83464,577.4227,1,0,0
53,2019/11/22 15:42:22.619,80.29713,19.92449,577.3291,1,0,0
54,2019/11/22 15:42:22.636,80.29713,19.92449,577.3291,1,0,0
55,2019/11/22 15:42:22.660,80.44662,20.15055,577.269,1,0,0
56,2019/11/22 15:42:22.676,80.53133,20.40828,577.2401,1,0,0
57,2019/11/22 15:42:22.692,80.53133,20.40828,577.2401,1,0,0
58,2019/11/22 15:42:22.710,80.53133,20.40828,577.2401,1,0,0
59,2019/11/22 15:42:22.732,80.51368,20.66283,577.1774,1,0,0
60,2019/11/22 15:42:22.749,80.51368,20.66283,577.1774,1,0,0
61,2019/11/22 15:42:22.773,80.53221,20.83387,577.0651,1,0,0
62,2019/11/22 15:42:22.790,80.55624,20.89282,576.8438,1,0,0
63,2019/11/22 15:42:22.807,80.55624,20.89282,576.8438,1,0,0
64,2019/11/22 15:42:22.823,80.60297,20.83174,576.7554,1,0,0
65,2019/11/22 15:42:22.839,80.60297,20.83174,576.7554,1,0,0
66,2019/11/22 15:42:22.863,80.66399,20.74078,576.7079,1,0,0
67,2019/11/22 15:42:22.881,80.76114,20.62415,576.4807,1,0,0
68,2019/11/22 15:42:22.898,80.76114,20.62415,576.4807,1,0,0
69,2019/11/22 15:42:22.915,80.76114,20.62415,576.4807,1,0,0
70,2019/11/22 15:42:22.936,80.85097,20.47181,576.2346,1,0,0
71,2019/11/22 15:42:22.963,80.88522,20.35236,576.2345,1,0,0
72,2019/11/22 15:42:22.980,80.85327,20.2021,575.9513,1,0,0
73,2019/11/22 15:42:22.997,80.85327,20.2021,575.9513,1,0,0
74,2019/11/22 15:42:23.23,80.78462,20.02585,575.8494,1,0,0
75,2019/11/22 15:42:23.40,80.78462,20.02585,575.8494,1,0,0
76,2019/11/22 15:42:23.63,80.76943,19.87192,575.8553,1,0,0
77,2019/11/22 15:42:23.82,80.79474,19.75607,575.7539,1,0,0
78,2019/11/22 15:42:23.99,80.79474,19.75607,575.7539,1,0,0
79,2019/11/22 15:42:23.116,80.9127,19.68923,575.8181,1,0,0
80,2019/11/22 15:42:23.132,80.9127,19.68923,575.8181,1,0,0
81,2019/11/22 15:42:23.150,80.9127,19.68923,575.8181,1,0,0
82,2019/11/22 15:42:23.176,81.03362,19.61436,575.5927,1,0,0
83,2019/11/22 15:42:23.194,81.12845,19.59177,575.4786,1,0,0
84,2019/11/22 15:42:23.211,81.12845,19.59177,575.4786,1,0,0
85,2019/11/22 15:42:23.228,81.23889,19.61524,575.4103,1,0,0
86,2019/11/22 15:42:23.244,81.23889,19.61524,575.4103,1,0,0
87,2019/11/22 15:42:23.266,81.31078,19.62223,575.3948,1,0,0
88,2019/11/22 15:42:23.284,81.24265,19.64918,575.2256,1,0,0
89,2019/11/22 15:42:23.300,81.24265,19.64918,575.2256,1,0,0
90,2019/11/22 15:42:23.315,81.12445,19.64312,574.9528,1,0,0
91,2019/11/22 15:42:23.333,81.12445,19.64312,574.9528,1,0,0
