count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
287,2019/11/20 14:14:55.415,-9.073963,81.05486,601.8067,1,0
288,2019/11/20 14:14:55.467,-9.06572,81.00312,601.6969,1,0
289,2019/11/20 14:14:55.500,-9.104505,81.13102,601.9858,1,0
290,2019/11/20 14:14:55.530,-9.141615,81.3292,602.1911,1,0
291,2019/11/20 14:14:55.576,-9.172174,81.3545,602.0603,1,0
292,2019/11/20 14:14:55.605,-9.229179,81.44099,602.0586,1,0
293,2019/11/20 14:14:55.638,-9.352568,81.48579,601.9967,1,0
294,2019/11/20 14:14:55.688,-9.3873,81.40604,601.7798,1,0
295,2019/11/20 14:14:55.719,-9.402817,81.33244,601.7401,1,0
296,2019/11/20 14:14:55.749,-9.387701,81.16188,601.6138,1,0
297,2019/11/20 14:14:55.795,-9.301291,80.97514,601.5691,1,0
298,2019/11/20 14:14:55.824,-9.148344,80.78062,601.4899,1,0
299,2019/11/20 14:14:55.847,-9.148344,80.78062,601.4899,1,0
300,2019/11/20 14:14:55.893,-8.918996,80.43848,601.4033,1,0
301,2019/11/20 14:14:55.937,-8.8668,80.35726,601.4635,1,0
302,2019/11/20 14:14:55.968,-8.883982,80.38152,601.4371,1,0
303,2019/11/20 14:14:56.0,-8.88692,80.52268,601.647,1,0
304,2019/11/20 14:14:56.21,-8.88692,80.52268,601.647,1,0
305,2019/11/20 14:14:56.67,-8.937664,80.60508,601.6245,1,0
306,2019/11/20 14:14:56.107,-8.91654,80.58117,601.7988,1,0
307,2019/11/20 14:14:56.140,-8.86011,80.50494,601.7162,1,0
308,2019/11/20 14:14:56.178,-8.7191,80.35024,601.855,1,0
309,2019/11/20 14:14:56.212,-8.658438,80.36478,602.0555,1,0
310,2019/11/20 14:14:56.243,-8.649788,80.44863,602.0629,1,0
311,2019/11/20 14:14:56.287,-8.697054,80.53431,602.1994,1,0
312,2019/11/20 14:14:56.325,-8.73986,80.58784,602.4968,1,0
313,2019/11/20 14:14:56.357,-8.732599,80.61573,602.4811,1,0
314,2019/11/20 14:14:56.398,-8.7092,80.5555,602.3824,1,0
315,2019/11/20 14:14:56.429,-8.689108,80.42512,602.2928,1,0
316,2019/11/20 14:14:56.448,-8.689108,80.42512,602.2928,1,0
317,2019/11/20 14:14:56.483,-8.671016,80.28062,602.2114,1,0
318,2019/11/20 14:14:56.525,-8.704268,80.22791,602.1422,1,0
319,2019/11/20 14:14:56.570,-8.800358,80.27094,602.1773,1,0
320,2019/11/20 14:14:56.598,-8.873282,80.42362,602.1813,1,0
321,2019/11/20 14:14:56.642,-8.938139,80.63714,602.145,1,0
322,2019/11/20 14:14:56.676,-9.102411,81.26862,602.1934,1,0
323,2019/11/20 14:14:56.709,-9.216211,81.73479,602.2548,1,0
324,2019/11/20 14:14:56.749,-9.350004,82.19878,602.3976,1,0
