count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
99,2019/11/22 16:28:39.741,9.414511,-99.28627,575.7044,1,0,0
100,2019/11/22 16:28:39.759,9.414511,-99.28627,575.7044,1,0,0
101,2019/11/22 16:28:39.790,10.07329,-98.6397,576.1859,1,0,0
102,2019/11/22 16:28:39.814,11.04301,-97.96921,576.5416,1,0,0
103,2019/11/22 16:28:39.841,12.01364,-97.64964,576.7098,1,0,0
104,2019/11/22 16:28:39.864,12.62325,-97.73845,576.7015,1,0,0
105,2019/11/22 16:28:39.881,12.62325,-97.73845,576.7015,1,0,0
106,2019/11/22 16:28:39.917,12.84798,-97.7057,577.0327,1,0,0
107,2019/11/22 16:28:39.943,13.3475,-97.18526,578.6014,1,0,0
108,2019/11/22 16:28:39.970,14.17652,-96.48679,580.7047,1,0,0
109,2019/11/22 16:28:39.992,14.93964,-95.77311,582.269,1,0,0
110,2019/11/22 16:28:40.9,14.93964,-95.77311,582.269,1,0,0
111,2019/11/22 16:28:40.45,15.65347,-95.29739,584.0121,1,0,0
112,2019/11/22 16:28:40.68,16.23001,-95.11152,585.5861,1,0,0
113,2019/11/22 16:28:40.94,16.28872,-95.21129,587.5747,1,0,0
114,2019/11/22 16:28:40.114,16.28872,-95.21129,587.5747,1,0,0
115,2019/11/22 16:28:40.140,16.74791,-94.99874,588.4254,1,0,0
116,2019/11/22 16:28:40.175,17.40747,-95.03526,587.5997,1,0,0
117,2019/11/22 16:28:40.191,17.40747,-95.03526,587.5997,1,0,0
118,2019/11/22 16:28:40.218,16.80176,-95.91031,584.2161,1,0,0
119,2019/11/22 16:28:40.243,15.21394,-97.56826,581.0625,1,0,0
120,2019/11/22 16:28:40.269,13.17474,-99.18372,578.1228,1,0,0
121,2019/11/22 16:28:40.287,13.17474,-99.18372,578.1228,1,0,0
122,2019/11/22 16:28:40.318,11.55003,-99.70503,576.2834,1,0,0
123,2019/11/22 16:28:40.347,10.55006,-99.66376,576.0244,1,0,0
124,2019/11/22 16:28:40.372,9.483023,-99.89256,575.7623,1,0,0
125,2019/11/22 16:28:40.396,8.577227,-100.2401,575.4412,1,0,0
126,2019/11/22 16:28:40.412,8.577227,-100.2401,575.4412,1,0,0
127,2019/11/22 16:28:40.445,8.25181,-100.0993,575.8889,1,0,0
128,2019/11/22 16:28:40.473,8.285059,-99.81731,576.9057,1,0,0
129,2019/11/22 16:28:40.497,8.482545,-99.70677,577.8198,1,0,0
130,2019/11/22 16:28:40.524,8.854719,-99.42969,578.3607,1,0,0
131,2019/11/22 16:28:40.543,8.854719,-99.42969,578.3607,1,0,0
132,2019/11/22 16:28:40.576,9.242853,-99.17681,578.7142,1,0,0
133,2019/11/22 16:28:40.600,9.58544,-99.10221,579.0237,1,0,0
134,2019/11/22 16:28:40.621,9.58544,-99.10221,579.0237,1,0,0
