count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
71,2019/11/22 16:39:39.690,-43.51585,9.238739,594.5128,1,0,0
72,2019/11/22 16:39:39.713,-43.54055,9.443807,594.4603,1,0,0
73,2019/11/22 16:39:39.739,-43.54055,9.443807,594.4603,1,0,0
74,2019/11/22 16:39:39.757,-43.54055,9.443807,594.4603,1,0,0
75,2019/11/22 16:39:39.792,-43.51035,9.48859,594.3989,1,0,0
76,2019/11/22 16:39:39.821,-43.55315,9.31344,594.3213,1,0,0
77,2019/11/22 16:39:39.845,-43.59614,9.145385,594.3547,1,0,0
78,2019/11/22 16:39:39.876,-43.49594,8.956864,594.1638,1,0,0
79,2019/11/22 16:39:39.911,-43.33411,8.689648,593.791,1,0,0
80,2019/11/22 16:39:39.938,-43.29408,8.454639,593.504,1,0,0
81,2019/11/22 16:39:39.968,-43.27925,8.26702,593.3323,1,0,0
82,2019/11/22 16:39:39.997,-43.23947,8.245277,593.1661,1,0,0
83,2019/11/22 16:39:40.34,-43.24676,8.411772,593.2339,1,0,0
84,2019/11/22 16:39:40.60,-43.3257,8.69939,593.4627,1,0,0
85,2019/11/22 16:39:40.89,-43.48248,8.978909,593.184,1,0,0
86,2019/11/22 16:39:40.113,-43.61578,9.142737,592.9618,1,0,0
87,2019/11/22 16:39:40.137,-43.61578,9.142737,592.9618,1,0,0
88,2019/11/22 16:39:40.175,-43.76697,9.289666,592.6375,1,0,0
89,2019/11/22 16:39:40.208,-43.79282,9.300137,592.4672,1,0,0
90,2019/11/22 16:39:40.234,-43.73956,9.153793,592.2716,1,0,0
91,2019/11/22 16:39:40.262,-43.70712,8.919292,591.8113,1,0,0
92,2019/11/22 16:39:40.298,-43.58682,8.552402,591.5864,1,0,0
93,2019/11/22 16:39:40.328,-43.63454,8.204563,591.8086,1,0,0
94,2019/11/22 16:39:40.354,-43.94723,7.915839,591.8641,1,0,0
95,2019/11/22 16:39:40.373,-43.94723,7.915839,591.8641,1,0,0
96,2019/11/22 16:39:40.402,-44.17661,7.651163,592.0856,1,0,0
97,2019/11/22 16:39:40.441,-44.29941,7.376886,592.4309,1,0,0
98,2019/11/22 16:39:40.465,-44.5027,7.124856,592.4539,1,0,0
99,2019/11/22 16:39:40.496,-44.70915,6.874257,592.8048,1,0,0
100,2019/11/22 16:39:40.521,-45.08557,6.998863,593.1958,1,0,0
101,2019/11/22 16:39:40.558,-45.33614,7.360432,593.4562,1,0,0
102,2019/11/22 16:39:40.584,-45.17014,7.402924,593.3507,1,0,0
103,2019/11/22 16:39:40.612,-45.22418,7.296716,593.3005,1,0,0
104,2019/11/22 16:39:40.639,-45.22418,7.296716,593.3005,1,0,0
105,2019/11/22 16:39:40.667,-45.13665,6.996387,592.9773,1,0,0
106,2019/11/22 16:39:40.702,-45.10015,6.75548,593.197,1,0,0
107,2019/11/22 16:39:40.729,-44.96663,6.759166,592.8456,1,0,0
108,2019/11/22 16:39:40.759,-44.78957,6.831974,592.9134,1,0,0
109,2019/11/22 16:39:40.787,-44.8356,6.999874,593.0574,1,0,0
110,2019/11/22 16:39:40.805,-44.8356,6.999874,593.0574,1,0,0
111,2019/11/22 16:39:40.845,-44.921,7.124587,593.3326,1,0,0
112,2019/11/22 16:39:40.880,-45.11158,7.159555,593.5385,1,0,0
