count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
73,2019/11/22 15:45:51.286,161.7785,34.80256,572.7778,1,0,0
74,2019/11/22 15:45:51.310,161.741,34.79105,572.835,1,0,0
75,2019/11/22 15:45:51.327,161.7297,34.72842,572.7661,1,0,0
76,2019/11/22 15:45:51.344,161.7297,34.72842,572.7661,1,0,0
77,2019/11/22 15:45:51.359,161.7212,34.71311,572.825,1,0,0
78,2019/11/22 15:45:51.376,161.7212,34.71311,572.825,1,0,0
79,2019/11/22 15:45:51.401,161.7815,34.64249,572.86,1,0,0
80,2019/11/22 15:45:51.418,161.7691,34.53693,572.8932,1,0,0
81,2019/11/22 15:45:51.435,161.7691,34.53693,572.8932,1,0,0
82,2019/11/22 15:45:51.452,161.7691,34.53693,572.8932,1,0,0
83,2019/11/22 15:45:51.468,161.7736,34.41715,572.9598,1,0,0
84,2019/11/22 15:45:51.496,161.8131,34.25122,573.0809,1,0,0
85,2019/11/22 15:45:51.513,161.8131,34.25122,573.0809,1,0,0
86,2019/11/22 15:45:51.530,161.6773,34.06672,572.9334,1,0,0
87,2019/11/22 15:45:51.547,161.4715,33.87011,572.6352,1,0,0
88,2019/11/22 15:45:51.565,161.4715,33.87011,572.6352,1,0,0
89,2019/11/22 15:45:51.581,161.4715,33.87011,572.6352,1,0,0
90,2019/11/22 15:45:51.604,161.2429,33.64244,572.4786,1,0,0
91,2019/11/22 15:45:51.623,161.1617,33.51419,572.5757,1,0,0
92,2019/11/22 15:45:51.639,161.1617,33.51419,572.5757,1,0,0
93,2019/11/22 15:45:51.657,161.133,33.45641,572.5347,1,0,0
94,2019/11/22 15:45:51.673,161.133,33.45641,572.5347,1,0,0
95,2019/11/22 15:45:51.690,161.133,33.45641,572.5347,1,0,0
96,2019/11/22 15:45:51.714,161.0717,33.46913,572.2214,1,0,0
97,2019/11/22 15:45:51.731,161.0555,33.44477,571.9281,1,0,0
98,2019/11/22 15:45:51.748,161.0555,33.44477,571.9281,1,0,0
99,2019/11/22 15:45:51.764,161.0878,33.37214,572.0287,1,0,0
100,2019/11/22 15:45:51.782,161.0878,33.37214,572.0287,1,0,0
101,2019/11/22 15:45:51.804,161.0516,33.24291,571.8829,1,0,0
102,2019/11/22 15:45:51.821,160.9533,33.09636,571.7535,1,0,0
103,2019/11/22 15:45:51.838,160.9533,33.09636,571.7535,1,0,0
104,2019/11/22 15:45:51.854,160.9533,33.09636,571.7535,1,0,0
