count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
102,2019/11/19 17:39:33.494,87.7516,-17.17622,607.696,1,0
103,2019/11/19 17:39:33.535,87.65478,-17.19786,607.6558,1,0
104,2019/11/19 17:39:33.572,87.65603,-17.38261,607.4454,1,0
105,2019/11/19 17:39:33.625,87.84508,-17.68112,607.4093,1,0
106,2019/11/19 17:39:33.664,88.02927,-17.84081,607.1981,1,0
107,2019/11/19 17:39:33.711,88.28232,-17.96418,606.9795,1,0
108,2019/11/19 17:39:33.766,88.39401,-18.77734,606.8043,1,0
109,2019/11/19 17:39:33.807,88.44324,-19.41448,606.5785,1,0
110,2019/11/19 17:39:33.844,88.63699,-20.44834,606.5878,1,0
111,2019/11/19 17:39:33.896,88.70197,-21.01829,606.7774,1,0
112,2019/11/19 17:39:33.945,88.69956,-21.31765,606.8901,1,0
113,2019/11/19 17:39:33.983,88.75093,-21.64692,606.8475,1,0
114,2019/11/19 17:39:34.37,88.7617,-21.84494,607.0333,1,0
115,2019/11/19 17:39:34.77,88.71994,-21.90249,607.0075,1,0
116,2019/11/19 17:39:34.117,88.73203,-21.82433,607.2337,1,0
117,2019/11/19 17:39:34.180,88.73401,-21.68361,607.2169,1,0
118,2019/11/19 17:39:34.219,88.7733,-21.5733,607.5021,1,0
119,2019/11/19 17:39:34.255,88.90746,-21.54446,607.7703,1,0
120,2019/11/19 17:39:34.309,89.00566,-21.55576,607.9334,1,0
121,2019/11/19 17:39:34.350,89.25038,-21.45928,608.174,1,0
122,2019/11/19 17:39:34.394,89.39195,-21.38049,608.4957,1,0
123,2019/11/19 17:39:34.421,89.39195,-21.38049,608.4957,1,0
124,2019/11/19 17:39:34.471,89.65342,-21.43555,608.9497,1,0
125,2019/11/19 17:39:34.513,89.79535,-21.57472,609.3685,1,0
126,2019/11/19 17:39:34.550,90.06276,-21.96549,609.6262,1,0
127,2019/11/19 17:39:34.614,90.21165,-22.17793,609.6101,1,0
128,2019/11/19 17:39:34.654,90.28534,-22.26536,609.3317,1,0
129,2019/11/19 17:39:34.691,90.3338,-22.2529,609.1198,1,0
130,2019/11/19 17:39:34.744,90.31715,-21.85204,609.373,1,0
131,2019/11/19 17:39:34.789,90.21263,-21.30094,609.3696,1,0
132,2019/11/19 17:39:34.836,90.136,-20.54992,609.5078,1,0
133,2019/11/19 17:39:34.891,90.00453,-18.98982,609.9758,1,0
134,2019/11/19 17:39:34.932,89.94096,-17.84975,610.0447,1,0
135,2019/11/19 17:39:34.968,89.91672,-16.95867,610.3675,1,0
136,2019/11/19 17:39:35.23,90.15666,-15.74623,610.6938,1,0
137,2019/11/19 17:39:35.74,90.31319,-15.04662,611.3942,1,0
138,2019/11/19 17:39:35.115,90.47252,-14.05971,612.3811,1,0
139,2019/11/19 17:39:35.164,90.45672,-13.40636,613.4719,1,0
140,2019/11/19 17:39:35.205,90.32126,-12.8139,614.3834,1,0
141,2019/11/19 17:39:35.243,89.73343,-11.17905,616.2313,1,0
142,2019/11/19 17:39:35.305,89.07256,-9.921689,617.4756,1,0
143,2019/11/19 17:39:35.345,87.69997,-6.84844,619.342,1,0
144,2019/11/19 17:39:35.381,86.867,-5.001305,620.4093,1,0
145,2019/11/19 17:39:35.445,85.99149,-3.486029,620.9597,1,0
146,2019/11/19 17:39:35.495,85.49013,-2.096281,621.5881,1,0
147,2019/11/19 17:39:35.538,84.87308,0.4733117,623.0482,1,0
148,2019/11/19 17:39:35.587,84.07224,2.763099,624.4747,1,0
149,2019/11/19 17:39:35.628,83.85805,3.738217,624.7671,1,0
150,2019/11/19 17:39:35.665,82.90028,4.454201,626.1099,1,0
151,2019/11/19 17:39:35.729,82.56203,4.495122,626.2942,1,0
152,2019/11/19 17:39:35.768,82.21431,4.736641,625.9808,1,0
153,2019/11/19 17:39:35.804,81.67493,5.215055,626.6918,1,0
154,2019/11/19 17:39:35.857,80.70692,5.31295,625.5897,1,0
155,2019/11/19 17:39:35.898,80.67832,4.972528,624.7584,1,0
156,2019/11/19 17:39:35.945,81.36605,3.522313,622.8699,1,0
157,2019/11/19 17:39:35.999,81.81731,2.46991,621.7488,1,0
158,2019/11/19 17:39:36.39,82.35025,1.541225,621.3395,1,0
159,2019/11/19 17:39:36.77,83.23975,-0.4072624,619.7216,1,0
160,2019/11/19 17:39:36.133,83.62436,-1.367945,619.1304,1,0
161,2019/11/19 17:39:36.182,84.31536,-3.750378,618.0239,1,0
162,2019/11/19 17:39:36.221,84.39809,-4.982629,617.373,1,0
163,2019/11/19 17:39:36.270,84.51345,-6.136902,617.285,1,0
164,2019/11/19 17:39:36.311,84.47123,-7.121261,616.7925,1,0
165,2019/11/19 17:39:36.347,84.77295,-8.392881,616.715,1,0
166,2019/11/19 17:39:36.409,84.89334,-8.886565,616.5178,1,0
167,2019/11/19 17:39:36.452,85.23145,-10.28065,616.897,1,0
168,2019/11/19 17:39:36.489,85.58359,-10.84483,617.0642,1,0
169,2019/11/19 17:39:36.541,85.99669,-11.3274,617.5348,1,0
170,2019/11/19 17:39:36.583,86.13533,-11.51515,617.6802,1,0
171,2019/11/19 17:39:36.629,86.43164,-12.05154,618.0469,1,0
172,2019/11/19 17:39:36.683,86.54002,-12.26451,618.1233,1,0
173,2019/11/19 17:39:36.725,86.69908,-12.27407,618.3438,1,0
174,2019/11/19 17:39:36.760,86.9104,-12.19785,618.288,1,0
175,2019/11/19 17:39:36.815,87.37715,-12.45627,618.3976,1,0
176,2019/11/19 17:39:36.866,87.6868,-12.80113,618.538,1,0
177,2019/11/19 17:39:36.906,87.82006,-13.3935,618.5332,1,0
178,2019/11/19 17:39:36.958,87.80246,-13.65117,619.0586,1,0
179,2019/11/19 17:39:37.0,87.69591,-13.83861,619.5542,1,0
180,2019/11/19 17:39:37.36,87.54697,-13.83716,620.0583,1,0
181,2019/11/19 17:39:37.98,87.54222,-13.7287,620.593,1,0
182,2019/11/19 17:39:37.138,87.60497,-13.51971,620.8093,1,0
183,2019/11/19 17:39:37.177,87.70831,-13.38554,621.1613,1,0
184,2019/11/19 17:39:37.230,87.69569,-13.19735,620.9363,1,0
185,2019/11/19 17:39:37.271,87.67198,-12.96152,621.0149,1,0
186,2019/11/19 17:39:37.317,87.58503,-12.61154,620.9425,1,0
187,2019/11/19 17:39:37.372,87.61227,-12.50329,621.0061,1,0
188,2019/11/19 17:39:37.411,87.64919,-12.6224,620.8749,1,0
189,2019/11/19 17:39:37.448,87.65169,-12.73483,620.8898,1,0
190,2019/11/19 17:39:37.501,87.71379,-12.86302,620.9464,1,0
191,2019/11/19 17:39:37.554,87.65895,-12.96087,620.6676,1,0
192,2019/11/19 17:39:37.595,87.55275,-13.05669,620.2697,1,0
193,2019/11/19 17:39:37.645,87.51193,-13.14574,620.0501,1,0
194,2019/11/19 17:39:37.685,87.54343,-13.30146,619.6506,1,0
195,2019/11/19 17:39:37.722,87.66701,-13.46314,619.4478,1,0
196,2019/11/19 17:39:37.787,87.8349,-13.55901,619.3024,1,0
197,2019/11/19 17:39:37.827,87.98503,-13.55096,619.1345,1,0
198,2019/11/19 17:39:37.863,88.03233,-13.60614,619.1056,1,0
199,2019/11/19 17:39:37.918,88.00046,-13.5676,619.3326,1,0
200,2019/11/19 17:39:37.966,87.85777,-13.47699,619.4437,1,0
201,2019/11/19 17:39:38.14,87.67408,-13.36047,619.2356,1,0
202,2019/11/19 17:39:38.69,87.57889,-13.28099,619.2073,1,0
203,2019/11/19 17:39:38.110,87.54767,-13.20891,619.2572,1,0
204,2019/11/19 17:39:38.145,87.6425,-12.97874,619.2194,1,0
205,2019/11/19 17:39:38.206,87.85222,-12.48035,619.2813,1,0
206,2019/11/19 17:39:38.257,87.97687,-12.0344,619.3495,1,0
207,2019/11/19 17:39:38.299,87.97536,-11.53241,619.6309,1,0
208,2019/11/19 17:39:38.347,87.90693,-11.325,619.8011,1,0
209,2019/11/19 17:39:38.393,87.77148,-11.21238,619.7244,1,0
210,2019/11/19 17:39:38.431,87.49176,-11.24893,619.4697,1,0
211,2019/11/19 17:39:38.498,87.37359,-11.33386,619.4774,1,0
212,2019/11/19 17:39:38.538,87.34262,-11.45486,619.5904,1,0
213,2019/11/19 17:39:38.576,87.3367,-11.41373,619.6211,1,0
214,2019/11/19 17:39:38.633,87.40094,-11.23391,619.7728,1,0
215,2019/11/19 17:39:38.684,87.34341,-10.93675,619.9354,1,0
216,2019/11/19 17:39:38.728,87.33015,-10.82536,619.9805,1,0
217,2019/11/19 17:39:38.780,87.27347,-10.85358,620.0467,1,0
218,2019/11/19 17:39:38.827,87.23665,-11.11553,620.0165,1,0
219,2019/11/19 17:39:38.866,87.34723,-11.97427,619.9933,1,0
220,2019/11/19 17:39:38.932,87.44177,-12.71918,619.8109,1,0
221,2019/11/19 17:39:38.977,87.60536,-13.38959,619.877,1,0
222,2019/11/19 17:39:39.18,88.10709,-15.05428,619.951,1,0
223,2019/11/19 17:39:39.76,88.56308,-16.21257,620.0623,1,0
224,2019/11/19 17:39:39.135,88.69589,-16.62425,620.1719,1,0
225,2019/11/19 17:39:39.179,88.56442,-16.61143,620.28,1,0
226,2019/11/19 17:39:39.234,88.42278,-16.34885,620.3179,1,0
227,2019/11/19 17:39:39.279,88.11578,-15.81323,620.189,1,0
228,2019/11/19 17:39:39.330,87.97569,-15.56822,620.127,1,0
229,2019/11/19 17:39:39.384,87.97945,-15.57094,619.9192,1,0
230,2019/11/19 17:39:39.427,88.03818,-15.60274,619.6707,1,0
231,2019/11/19 17:39:39.465,88.33097,-15.20488,619.6569,1,0
232,2019/11/19 17:39:39.523,88.44139,-14.92944,619.5776,1,0
233,2019/11/19 17:39:39.573,88.53873,-14.63735,619.6556,1,0
234,2019/11/19 17:39:39.616,88.56326,-14.42819,619.8339,1,0
235,2019/11/19 17:39:39.668,88.41082,-14.42915,619.9236,1,0
236,2019/11/19 17:39:39.709,88.31065,-14.5699,620.0693,1,0
237,2019/11/19 17:39:39.753,88.27435,-14.6871,620.4906,1,0
238,2019/11/19 17:39:39.823,88.37093,-14.67847,620.5116,1,0
239,2019/11/19 17:39:39.864,88.52403,-14.70819,620.3738,1,0
240,2019/11/19 17:39:39.903,88.61946,-14.99233,620.089,1,0
241,2019/11/19 17:39:39.962,88.67899,-15.28377,619.6774,1,0
242,2019/11/19 17:39:40.16,88.73706,-15.7524,619.3126,1,0
243,2019/11/19 17:39:40.58,88.67844,-15.93786,618.9837,1,0
244,2019/11/19 17:39:40.109,88.59258,-15.95058,618.9299,1,0
245,2019/11/19 17:39:40.156,88.46014,-15.8697,618.6575,1,0
246,2019/11/19 17:39:40.195,88.39993,-15.90594,618.549,1,0
247,2019/11/19 17:39:40.260,88.327,-16.0958,618.4444,1,0
248,2019/11/19 17:39:40.300,88.31459,-16.40155,618.2687,1,0
249,2019/11/19 17:39:40.344,88.43254,-17.42428,618.3561,1,0
250,2019/11/19 17:39:40.399,88.52135,-18.2524,618.4297,1,0
251,2019/11/19 17:39:40.453,88.56924,-18.51861,618.0906,1,0
252,2019/11/19 17:39:40.495,88.80907,-18.40365,618.1088,1,0
253,2019/11/19 17:39:40.551,88.86071,-18.2345,617.866,1,0
254,2019/11/19 17:39:40.594,88.92789,-17.99639,617.6448,1,0
255,2019/11/19 17:39:40.634,88.96313,-17.68295,617.3053,1,0
256,2019/11/19 17:39:40.704,89.18213,-17.03932,617.6559,1,0
257,2019/11/19 17:39:40.749,89.31487,-16.72874,617.7595,1,0
258,2019/11/19 17:39:40.789,89.36015,-16.66761,617.9755,1,0
259,2019/11/19 17:39:40.848,89.49085,-16.45838,618.4364,1,0
260,2019/11/19 17:39:40.903,89.56082,-15.99706,619.1953,1,0
261,2019/11/19 17:39:40.948,89.3541,-14.78943,619.8179,1,0
262,2019/11/19 17:39:41.2,88.90662,-13.4968,620.028,1,0
263,2019/11/19 17:39:41.108,88.57528,-12.77498,620.0559,1,0
264,2019/11/19 17:39:41.164,88.16903,-11.95711,619.9386,1,0
265,2019/11/19 17:39:41.225,88.08443,-11.28428,619.5273,1,0
266,2019/11/19 17:39:41.270,88.14444,-11.09284,619.2057,1,0
267,2019/11/19 17:39:41.311,88.60381,-10.85845,618.6592,1,0
268,2019/11/19 17:39:41.379,89.4007,-10.76552,617.9753,1,0
269,2019/11/19 17:39:41.423,89.91717,-10.80763,617.8809,1,0
270,2019/11/19 17:39:41.464,90.3313,-11.23081,617.1123,1,0
271,2019/11/19 17:39:41.521,89.64056,-11.13862,617.1119,1,0
272,2019/11/19 17:39:41.580,88.79813,-11.07035,617.403,1,0
273,2019/11/19 17:39:41.623,88.08934,-11.06013,617.382,1,0
274,2019/11/19 17:39:41.676,87.24286,-10.92111,617.097,1,0
275,2019/11/19 17:39:41.719,87.00433,-10.84376,616.9211,1,0
276,2019/11/19 17:39:41.757,87.25835,-11.12411,616.7061,1,0
277,2019/11/19 17:39:41.821,87.58653,-11.48871,616.4561,1,0
278,2019/11/19 17:39:41.867,88.16728,-11.99776,616.4777,1,0
279,2019/11/19 17:39:41.908,88.3791,-12.16967,616.4709,1,0
280,2019/11/19 17:39:41.963,88.41543,-12.10894,616.8199,1,0
281,2019/11/19 17:39:42.17,88.30074,-12.11046,617.0532,1,0
282,2019/11/19 17:39:42.61,88.09409,-11.64067,616.8049,1,0
283,2019/11/19 17:39:42.116,87.90375,-11.05283,616.9588,1,0
284,2019/11/19 17:39:42.156,87.56898,-10.44554,616.6312,1,0
285,2019/11/19 17:39:42.194,87.1806,-9.378019,616.3448,1,0
286,2019/11/19 17:39:42.261,87.21613,-9.19248,616.3422,1,0
287,2019/11/19 17:39:42.305,87.36597,-9.490232,616.2257,1,0
288,2019/11/19 17:39:42.343,87.53723,-9.988817,616.6171,1,0
289,2019/11/19 17:39:42.402,87.72399,-11.04752,616.9998,1,0
290,2019/11/19 17:39:42.455,87.75468,-11.70967,617.0204,1,0
291,2019/11/19 17:39:42.497,87.6989,-12.69771,617.1927,1,0
292,2019/11/19 17:39:42.550,87.81426,-13.22232,617.4614,1,0
293,2019/11/19 17:39:42.592,88.10965,-14.46901,617.1653,1,0
294,2019/11/19 17:39:42.633,88.26022,-15.37936,616.7487,1,0
295,2019/11/19 17:39:42.700,88.48666,-16.62041,616.4457,1,0
