count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
32,2019/11/19 17:49:28.116,143.4819,66.1976,634.3492,1,0
33,2019/11/19 17:49:28.142,143.4819,66.1976,634.3492,1,0
34,2019/11/19 17:49:28.175,143.5993,65.93179,634.8142,1,0
35,2019/11/19 17:49:28.203,143.7568,65.67611,635.2922,1,0
36,2019/11/19 17:49:28.247,143.7442,65.37054,635.0969,1,0
37,2019/11/19 17:49:28.278,143.657,65.28179,635.2817,1,0
38,2019/11/19 17:49:28.311,143.5595,65.15104,635.295,1,0
39,2019/11/19 17:49:28.353,143.6062,65.00474,635.9481,1,0
40,2019/11/19 17:49:28.395,143.6549,64.91482,636.2991,1,0
41,2019/11/19 17:49:28.424,143.5326,64.88464,636.5303,1,0
42,2019/11/19 17:49:28.469,143.4171,65.02242,636.4656,1,0
43,2019/11/19 17:49:28.497,143.2773,65.02551,636.4857,1,0
44,2019/11/19 17:49:28.533,143.0927,65.02671,636.4118,1,0
45,2019/11/19 17:49:28.575,142.7946,64.62999,635.2689,1,0
46,2019/11/19 17:49:28.615,142.6871,64.39684,635.2313,1,0
47,2019/11/19 17:49:28.648,142.4058,64.56862,635.587,1,0
48,2019/11/19 17:49:28.695,141.9681,64.53334,635.1552,1,0
49,2019/11/19 17:49:28.723,141.8762,64.49825,635.0212,1,0
50,2019/11/19 17:49:28.755,141.9551,64.18668,635.002,1,0
51,2019/11/19 17:49:28.796,142.0307,63.94295,634.7046,1,0
52,2019/11/19 17:49:28.837,142.1973,63.85007,634.6523,1,0
53,2019/11/19 17:49:28.867,142.31,63.97584,634.501,1,0
54,2019/11/19 17:49:28.912,142.3996,64.24184,634.3649,1,0
55,2019/11/19 17:49:28.945,142.5633,64.52348,634.4089,1,0
56,2019/11/19 17:49:28.988,142.5948,65.16243,633.746,1,0
57,2019/11/19 17:49:29.33,142.677,65.60355,633.5211,1,0
58,2019/11/19 17:49:29.74,142.5893,65.99509,633.0117,1,0
59,2019/11/19 17:49:29.103,142.4341,66.02581,632.5298,1,0
60,2019/11/19 17:49:29.151,142.218,65.88981,632.069,1,0
61,2019/11/19 17:49:29.181,141.9886,65.73988,631.6658,1,0
62,2019/11/19 17:49:29.223,141.78,65.82593,631.1672,1,0
63,2019/11/19 17:49:29.264,141.7712,66.16124,631.2463,1,0
64,2019/11/19 17:49:29.303,141.8264,66.34597,631.4818,1,0
65,2019/11/19 17:49:29.334,141.9838,66.24899,631.8027,1,0
66,2019/11/19 17:49:29.384,142.0652,65.69215,631.9981,1,0
67,2019/11/19 17:49:29.414,142.1416,64.88235,632.2332,1,0
68,2019/11/19 17:49:29.447,142.1663,63.17451,632.6633,1,0
69,2019/11/19 17:49:29.479,142.1663,63.17451,632.6633,1,0
70,2019/11/19 17:49:29.537,142.1123,62.94585,632.8974,1,0
71,2019/11/19 17:49:29.573,142.008,62.99289,633.3821,1,0
72,2019/11/19 17:49:29.604,141.5721,64.09399,634.615,1,0
73,2019/11/19 17:49:29.649,140.9543,64.44007,633.8689,1,0
74,2019/11/19 17:49:29.678,140.6831,64.52951,633.8343,1,0
75,2019/11/19 17:49:29.720,140.3177,64.58494,633.2369,1,0
76,2019/11/19 17:49:29.765,140.1111,64.92071,632.9755,1,0
77,2019/11/19 17:49:29.797,139.9499,65.31023,632.7089,1,0
78,2019/11/19 17:49:29.829,139.8341,65.6767,632.4559,1,0
79,2019/11/19 17:49:29.878,139.7085,66.14588,632.0867,1,0
80,2019/11/19 17:49:29.907,139.6131,66.45808,631.4963,1,0
81,2019/11/19 17:49:29.936,139.6131,66.45808,631.4963,1,0
82,2019/11/19 17:49:29.967,139.8748,67.43806,631.5052,1,0
83,2019/11/19 17:49:30.16,139.8687,67.54603,631.1066,1,0
84,2019/11/19 17:49:30.47,139.9427,67.50351,631.1711,1,0
85,2019/11/19 17:49:30.79,140.138,67.0204,630.8983,1,0
86,2019/11/19 17:49:30.119,140.1508,66.63097,630.2948,1,0
87,2019/11/19 17:49:30.161,140.3696,66.42324,630.0212,1,0
88,2019/11/19 17:49:30.191,140.5798,66.30415,630.1412,1,0
89,2019/11/19 17:49:30.238,140.712,66.13876,630.3525,1,0
90,2019/11/19 17:49:30.269,140.8254,66.01073,630.2756,1,0
91,2019/11/19 17:49:30.302,141.0798,66.01698,630.4003,1,0
92,2019/11/19 17:49:30.342,141.0017,66.0918,630.3497,1,0
93,2019/11/19 17:49:30.376,141.0017,66.0918,630.3497,1,0
94,2019/11/19 17:49:30.406,140.8431,66.21299,630.3961,1,0
95,2019/11/19 17:49:30.438,140.6966,66.37922,630.1897,1,0
96,2019/11/19 17:49:30.487,140.7584,66.73043,630.4306,1,0
97,2019/11/19 17:49:30.521,140.7729,67.20156,630.6031,1,0
98,2019/11/19 17:49:30.552,140.8774,67.88918,631.0035,1,0
99,2019/11/19 17:49:30.606,140.8936,68.3456,630.9635,1,0
100,2019/11/19 17:49:30.639,141.0705,68.42609,630.9577,1,0
101,2019/11/19 17:49:30.672,141.3985,68.54908,631.1819,1,0
102,2019/11/19 17:49:30.720,142.0192,69.07553,631.5924,1,0
103,2019/11/19 17:49:30.749,142.3262,69.91956,631.9033,1,0
104,2019/11/19 17:49:30.785,142.5044,70.70475,632.0906,1,0
105,2019/11/19 17:49:30.833,142.6322,71.67574,632.4969,1,0
106,2019/11/19 17:49:30.867,142.7381,72.74183,632.8409,1,0
107,2019/11/19 17:49:30.898,142.8526,73.2488,632.7882,1,0
108,2019/11/19 17:49:30.945,143.1493,73.50149,632.9208,1,0
109,2019/11/19 17:49:30.975,143.4383,73.50673,632.6834,1,0
110,2019/11/19 17:49:31.12,143.7027,73.3563,632.2732,1,0
111,2019/11/19 17:49:31.62,143.9484,73.10953,632.3345,1,0
112,2019/11/19 17:49:31.98,144.1216,73.08831,632.5047,1,0
113,2019/11/19 17:49:31.130,144.2545,73.17718,632.6122,1,0
114,2019/11/19 17:49:31.175,144.268,73.29285,632.7186,1,0
115,2019/11/19 17:49:31.207,143.9658,73.63886,632.8253,1,0
116,2019/11/19 17:49:31.238,143.6108,73.7607,632.6998,1,0
117,2019/11/19 17:49:31.267,143.6108,73.7607,632.6998,1,0
118,2019/11/19 17:49:31.312,143.3986,73.84356,632.7488,1,0
119,2019/11/19 17:49:31.343,143.309,73.96926,632.8361,1,0
120,2019/11/19 17:49:31.377,143.3981,74.1664,633.1146,1,0
121,2019/11/19 17:49:31.419,143.7889,73.77364,632.7269,1,0
122,2019/11/19 17:49:31.452,144.336,73.22419,632.6429,1,0
123,2019/11/19 17:49:31.492,144.9888,72.89588,632.8459,1,0
124,2019/11/19 17:49:31.540,145.4527,72.61067,632.9079,1,0
125,2019/11/19 17:49:31.573,145.6346,72.51891,632.7261,1,0
126,2019/11/19 17:49:31.606,145.9031,72.3958,632.9928,1,0
127,2019/11/19 17:49:31.647,145.9484,72.53719,633.2147,1,0
128,2019/11/19 17:49:31.681,145.7759,72.5261,632.8689,1,0
129,2019/11/19 17:49:31.721,145.6628,72.62948,632.962,1,0
130,2019/11/19 17:49:31.767,145.5522,72.6488,632.9403,1,0
131,2019/11/19 17:49:31.798,145.4762,73.03667,633.3269,1,0
132,2019/11/19 17:49:31.833,145.2337,73.90317,632.9328,1,0
133,2019/11/19 17:49:31.875,145.1548,74.60136,632.6933,1,0
134,2019/11/19 17:49:31.911,145.2681,74.8988,631.825,1,0
135,2019/11/19 17:49:31.948,145.374,74.92835,631.4844,1,0
136,2019/11/19 17:49:31.995,145.4772,74.78775,631.5179,1,0
137,2019/11/19 17:49:32.28,145.5607,74.39693,631.2367,1,0
138,2019/11/19 17:49:32.62,145.6994,73.50631,630.9081,1,0
139,2019/11/19 17:49:32.105,145.9172,72.02631,630.7003,1,0
140,2019/11/19 17:49:32.138,145.9298,71.19151,630.3792,1,0
141,2019/11/19 17:49:32.166,145.9298,71.19151,630.3792,1,0
142,2019/11/19 17:49:32.200,146.0607,70.58538,630.4086,1,0
143,2019/11/19 17:49:32.245,146.3169,69.97968,630.4838,1,0
144,2019/11/19 17:49:32.282,146.6238,69.67541,630.7026,1,0
145,2019/11/19 17:49:32.315,146.6706,69.78823,631.0599,1,0
146,2019/11/19 17:49:32.363,146.5592,70.17458,631.4303,1,0
147,2019/11/19 17:49:32.401,146.3767,70.73301,632.0989,1,0
148,2019/11/19 17:49:32.435,145.7413,71.42506,632.2056,1,0
149,2019/11/19 17:49:32.479,145.4346,71.55324,632.2978,1,0
150,2019/11/19 17:49:32.517,145.2998,71.6082,632.5563,1,0
151,2019/11/19 17:49:32.548,145.1617,71.82936,632.7733,1,0
152,2019/11/19 17:49:32.595,144.9921,72.00265,632.8768,1,0
153,2019/11/19 17:49:32.636,144.9289,72.29417,633.0071,1,0
154,2019/11/19 17:49:32.669,144.8392,72.55497,633.0987,1,0
155,2019/11/19 17:49:32.712,144.8265,72.91335,633.553,1,0
156,2019/11/19 17:49:32.748,144.3882,73.30295,633.4353,1,0
157,2019/11/19 17:49:32.779,144.2096,73.30742,633.6459,1,0
158,2019/11/19 17:49:32.827,144.0944,73.23141,633.9618,1,0
159,2019/11/19 17:49:32.866,143.8094,73.17551,634.0153,1,0
160,2019/11/19 17:49:32.913,143.3345,73.16904,633.799,1,0
161,2019/11/19 17:49:32.955,142.3379,73.78283,633.2955,1,0
162,2019/11/19 17:49:32.991,141.8539,74.36352,633.2548,1,0
163,2019/11/19 17:49:33.22,141.3367,74.17889,632.4341,1,0
164,2019/11/19 17:49:33.49,141.3367,74.17889,632.4341,1,0
165,2019/11/19 17:49:33.100,141.1324,73.53255,631.7636,1,0
166,2019/11/19 17:49:33.136,141.0734,72.52311,631.3562,1,0
167,2019/11/19 17:49:33.167,141.0231,71.34617,630.584,1,0
168,2019/11/19 17:49:33.210,141.022,69.32592,629.7874,1,0
169,2019/11/19 17:49:33.240,140.9088,68.36732,629.5755,1,0
170,2019/11/19 17:49:33.279,140.6726,67.96767,629.4336,1,0
171,2019/11/19 17:49:33.328,140.2275,67.96584,629.6246,1,0
172,2019/11/19 17:49:33.363,139.5433,68.31884,629.9767,1,0
173,2019/11/19 17:49:33.394,137.5462,69.10527,630.1069,1,0
174,2019/11/19 17:49:33.444,136.7501,68.75731,629.8879,1,0
175,2019/11/19 17:49:33.475,136.2157,68.17476,629.6088,1,0
176,2019/11/19 17:49:33.510,135.9025,67.62096,629.5777,1,0
177,2019/11/19 17:49:33.565,135.5461,66.88781,629.2483,1,0
178,2019/11/19 17:49:33.601,135.5138,66.31786,629.6689,1,0
179,2019/11/19 17:49:33.633,135.5658,66.04696,629.6428,1,0
180,2019/11/19 17:49:33.678,135.7474,66.36723,630.3256,1,0
181,2019/11/19 17:49:33.710,135.7472,66.42719,630.5453,1,0
182,2019/11/19 17:49:33.746,135.6929,66.47168,630.7946,1,0
183,2019/11/19 17:49:33.797,135.6189,66.35001,630.9362,1,0
184,2019/11/19 17:49:33.832,135.5271,66.07349,630.888,1,0
185,2019/11/19 17:49:33.863,135.4607,65.00213,630.3751,1,0
186,2019/11/19 17:49:33.910,135.6595,64.55201,630.1361,1,0
187,2019/11/19 17:49:33.940,135.9287,64.49813,630.1193,1,0
188,2019/11/19 17:49:33.977,136.1472,64.53259,630.017,1,0
189,2019/11/19 17:49:34.29,136.3274,65.07259,630.3356,1,0
190,2019/11/19 17:49:34.63,136.3485,65.75089,630.3925,1,0
191,2019/11/19 17:49:34.96,136.3838,66.32023,630.4349,1,0
192,2019/11/19 17:49:34.143,136.5054,66.73013,630.0034,1,0
193,2019/11/19 17:49:34.174,136.7729,66.77045,629.8604,1,0
194,2019/11/19 17:49:34.209,137.1468,67.03586,629.7119,1,0
195,2019/11/19 17:49:34.259,137.6244,67.11189,629.5822,1,0
196,2019/11/19 17:49:34.295,138.3019,66.95045,629.5861,1,0
197,2019/11/19 17:49:34.327,140.5753,65.97189,629.3622,1,0
198,2019/11/19 17:49:34.372,142.0363,65.59199,629.6445,1,0
199,2019/11/19 17:49:34.403,143.2628,65.46586,629.77,1,0
200,2019/11/19 17:49:34.437,144.4491,65.32837,629.8668,1,0
201,2019/11/19 17:49:34.489,145.5706,65.2923,630.1078,1,0
202,2019/11/19 17:49:34.528,146.6516,65.10566,630.2899,1,0
203,2019/11/19 17:49:34.560,147.4804,64.91505,630.2534,1,0
204,2019/11/19 17:49:34.607,148.7707,65.11932,630.6002,1,0
205,2019/11/19 17:49:34.640,149.1444,65.34705,630.9082,1,0
206,2019/11/19 17:49:34.683,149.2618,65.51003,630.6339,1,0
207,2019/11/19 17:49:34.726,149.2777,65.51495,630.722,1,0
208,2019/11/19 17:49:34.763,149.3647,65.41989,631.7905,1,0
209,2019/11/19 17:49:34.795,149.0284,64.56086,631.9575,1,0
210,2019/11/19 17:49:34.842,148.777,63.84008,632.0513,1,0
211,2019/11/19 17:49:34.881,148.6712,63.10937,632.4587,1,0
212,2019/11/19 17:49:34.917,148.6713,62.19454,632.8275,1,0
213,2019/11/19 17:49:34.963,148.9326,61.3496,633.2899,1,0
214,2019/11/19 17:49:34.997,149.2177,60.66882,633.6962,1,0
215,2019/11/19 17:49:35.31,149.3145,60.41374,635.1418,1,0
216,2019/11/19 17:49:35.76,148.9417,60.65082,635.7103,1,0
217,2019/11/19 17:49:35.115,148.6254,60.71998,635.9753,1,0
218,2019/11/19 17:49:35.150,148.3791,60.57827,636.0077,1,0
219,2019/11/19 17:49:35.193,147.9587,60.34673,635.7184,1,0
220,2019/11/19 17:49:35.226,146.7563,59.92997,635.5887,1,0
221,2019/11/19 17:49:35.255,145.9437,59.61609,635.2224,1,0
222,2019/11/19 17:49:35.280,145.9437,59.61609,635.2224,1,0
223,2019/11/19 17:49:35.330,145.2688,59.34822,634.824,1,0
224,2019/11/19 17:49:35.365,144.6626,58.67144,634.4562,1,0
225,2019/11/19 17:49:35.398,143.5447,57.90536,634.0194,1,0
226,2019/11/19 17:49:35.447,142.6987,57.63057,633.9329,1,0
227,2019/11/19 17:49:35.479,141.9396,57.55278,633.6434,1,0
228,2019/11/19 17:49:35.517,141.2083,57.44862,633.2649,1,0
229,2019/11/19 17:49:35.568,140.3872,56.98433,632.6688,1,0
230,2019/11/19 17:49:35.607,139.5318,56.32469,632.3608,1,0
231,2019/11/19 17:49:35.638,137.5401,54.48558,631.3718,1,0
232,2019/11/19 17:49:35.690,136.4277,53.5165,630.6843,1,0
233,2019/11/19 17:49:35.759,135.7255,52.80896,630.3134,1,0
234,2019/11/19 17:49:35.803,135.1943,51.72443,629.4561,1,0
235,2019/11/19 17:49:35.849,135.6981,51.142,629.1751,1,0
236,2019/11/19 17:49:35.883,136.4065,51.12341,629.1374,1,0
237,2019/11/19 17:49:35.917,137.8967,51.35962,629.4727,1,0
238,2019/11/19 17:49:35.964,138.8578,51.61386,629.2902,1,0
239,2019/11/19 17:49:36.5,139.7699,51.93109,629.4922,1,0
240,2019/11/19 17:49:36.40,140.6161,52.36206,629.5966,1,0
241,2019/11/19 17:49:36.84,141.3401,52.70529,629.6414,1,0
242,2019/11/19 17:49:36.117,141.9398,52.86265,629.6946,1,0
243,2019/11/19 17:49:36.146,143.0567,53.31282,630.2999,1,0
244,2019/11/19 17:49:36.169,143.0567,53.31282,630.2999,1,0
245,2019/11/19 17:49:36.219,143.4487,53.64637,630.7018,1,0
246,2019/11/19 17:49:36.254,143.7899,53.99916,631.0051,1,0
247,2019/11/19 17:49:36.285,144.0977,54.56743,631.4116,1,0
248,2019/11/19 17:49:36.330,144.3912,56.12533,632.1604,1,0
249,2019/11/19 17:49:36.360,144.4785,56.89758,632.3906,1,0
250,2019/11/19 17:49:36.394,144.3464,57.61369,632.4083,1,0
251,2019/11/19 17:49:36.443,144.2539,58.18779,632.7638,1,0
252,2019/11/19 17:49:36.477,143.9251,58.22847,632.6217,1,0
253,2019/11/19 17:49:36.508,143.6249,57.89019,632.2974,1,0
254,2019/11/19 17:49:36.555,143.5642,56.37848,632.1342,1,0
255,2019/11/19 17:49:36.586,143.6839,54.90391,631.7214,1,0
256,2019/11/19 17:49:36.619,143.8501,53.19044,631.2004,1,0
257,2019/11/19 17:49:36.646,143.8501,53.19044,631.2004,1,0
258,2019/11/19 17:49:36.691,144.1033,51.54604,630.8825,1,0
259,2019/11/19 17:49:36.725,144.6306,50.13087,630.7119,1,0
260,2019/11/19 17:49:36.757,145.6723,48.2157,630.5444,1,0
261,2019/11/19 17:49:36.800,146.2514,47.46733,630.4869,1,0
262,2019/11/19 17:49:36.838,146.6821,47.14288,630.0005,1,0
263,2019/11/19 17:49:36.876,147.2131,47.25159,629.8536,1,0
264,2019/11/19 17:49:36.922,147.8655,47.14365,629.174,1,0
265,2019/11/19 17:49:36.954,148.6918,47.31876,629.0853,1,0
266,2019/11/19 17:49:36.987,149.6191,47.85109,628.2418,1,0
267,2019/11/19 17:49:37.31,149.9105,47.95199,627.9011,1,0
268,2019/11/19 17:49:37.74,150.3224,47.6254,627.4189,1,0
269,2019/11/19 17:49:37.113,150.7552,47.57992,627.6781,1,0
270,2019/11/19 17:49:37.159,150.7451,47.7972,627.3869,1,0
271,2019/11/19 17:49:37.189,150.6974,47.79688,627.6574,1,0
272,2019/11/19 17:49:37.222,150.3872,48.09177,627.9294,1,0
273,2019/11/19 17:49:37.264,150.3129,48.16061,628.245,1,0
274,2019/11/19 17:49:37.298,150.3065,48.49214,628.9504,1,0
275,2019/11/19 17:49:37.336,150.2865,49.19744,629.6631,1,0
276,2019/11/19 17:49:37.381,150.0783,49.84412,629.8137,1,0
277,2019/11/19 17:49:37.413,150.0115,51.07328,630.5413,1,0
278,2019/11/19 17:49:37.450,149.9778,53.82415,630.9728,1,0
279,2019/11/19 17:49:37.492,149.9103,55.56789,631.3106,1,0
280,2019/11/19 17:49:37.529,149.7523,57.08317,631.5512,1,0
281,2019/11/19 17:49:37.566,149.6741,58.53228,631.7756,1,0
282,2019/11/19 17:49:37.615,149.7964,60.27185,632.2132,1,0
283,2019/11/19 17:49:37.646,149.8148,61.98362,632.9421,1,0
284,2019/11/19 17:49:37.679,149.3577,64.45057,632.8165,1,0
285,2019/11/19 17:49:37.720,149.2056,65.38764,633.165,1,0
286,2019/11/19 17:49:37.755,149.0278,66.56351,633.8114,1,0
287,2019/11/19 17:49:37.796,148.6777,67.6292,633.9789,1,0
288,2019/11/19 17:49:37.840,148.3496,68.1631,634.265,1,0
289,2019/11/19 17:49:37.872,148.1726,68.36862,634.5137,1,0
290,2019/11/19 17:49:37.905,147.7307,68.10913,635.0661,1,0
291,2019/11/19 17:49:37.948,147.463,67.83096,635.0782,1,0
292,2019/11/19 17:49:37.981,147.3783,67.59174,635.434,1,0
293,2019/11/19 17:49:38.22,147.3891,67.41647,635.8707,1,0
294,2019/11/19 17:49:38.72,147.4109,67.59037,636.2115,1,0
295,2019/11/19 17:49:38.106,147.3144,68.06918,636.6514,1,0
296,2019/11/19 17:49:38.144,147.1812,68.76748,637.1992,1,0
297,2019/11/19 17:49:38.176,147.1812,68.76748,637.1992,1,0
298,2019/11/19 17:49:38.245,147.0915,69.89791,637.557,1,0
299,2019/11/19 17:49:38.307,146.8995,70.87254,637.8654,1,0
300,2019/11/19 17:49:38.354,146.7277,71.13058,637.9962,1,0
301,2019/11/19 17:49:38.413,146.4413,71.08914,638.0096,1,0
302,2019/11/19 17:49:38.462,145.7063,71.10623,637.537,1,0
303,2019/11/19 17:49:38.521,145.4013,71.22787,637.5355,1,0
304,2019/11/19 17:49:38.587,144.784,71.30029,637.3602,1,0
305,2019/11/19 17:49:38.638,144.386,71.22867,636.9077,1,0
306,2019/11/19 17:49:38.687,143.4149,69.98446,635.9454,1,0
307,2019/11/19 17:49:38.761,143.1612,69.48546,635.5991,1,0
308,2019/11/19 17:49:38.818,142.9398,68.47596,634.7172,1,0
309,2019/11/19 17:49:38.880,142.8576,66.9618,633.8921,1,0
310,2019/11/19 17:49:38.954,142.8955,64.61053,632.3913,1,0
311,2019/11/19 17:49:39.24,142.979,63.49845,631.7573,1,0
312,2019/11/19 17:49:39.89,143.3333,61.55692,631.1703,1,0
313,2019/11/19 17:49:39.172,143.6057,60.95867,631.1674,1,0
314,2019/11/19 17:49:39.240,143.9065,60.02817,630.0941,1,0
315,2019/11/19 17:49:39.291,144.9172,60.68812,631.1735,1,0
316,2019/11/19 17:49:39.358,143.8787,62.55464,630.9196,1,0
317,2019/11/19 17:49:39.409,143.2013,63.93592,630.8126,1,0
318,2019/11/19 17:49:39.467,142.767,63.91619,630.0532,1,0
319,2019/11/19 17:49:39.538,142.8741,63.68303,629.8669,1,0
320,2019/11/19 17:49:39.598,143.5131,63.38692,629.7471,1,0
321,2019/11/19 17:49:39.651,144.6341,63.36625,629.8807,1,0
322,2019/11/19 17:49:39.732,145.5653,63.48766,630.6414,1,0
323,2019/11/19 17:49:39.784,146.5818,64.05856,631.5945,1,0
324,2019/11/19 17:49:39.843,147.7086,64.69033,632.1268,1,0
325,2019/11/19 17:49:39.910,148.5237,65.86437,632.8849,1,0
326,2019/11/19 17:49:39.969,148.5993,66.03444,633.0378,1,0
327,2019/11/19 17:49:40.18,149.3336,65.64131,634.1148,1,0
328,2019/11/19 17:49:40.98,149.513,65.49154,634.4629,1,0
329,2019/11/19 17:49:40.153,149.6338,65.53094,634.8638,1,0
330,2019/11/19 17:49:40.219,149.9076,65.70579,635.0228,1,0
331,2019/11/19 17:49:40.287,150.0107,65.42413,634.4858,1,0
332,2019/11/19 17:49:40.342,149.9389,64.95727,633.8555,1,0
333,2019/11/19 17:49:40.389,149.9794,63.99611,633.2203,1,0
334,2019/11/19 17:49:40.461,150.024,63.86578,632.8679,1,0
335,2019/11/19 17:49:40.514,150.0357,63.92503,632.5894,1,0
336,2019/11/19 17:49:40.562,150.0423,64.12884,632.34,1,0
337,2019/11/19 17:49:40.632,150.0058,63.73215,631.7523,1,0
338,2019/11/19 17:49:40.695,150.2426,63.52003,631.8278,1,0
339,2019/11/19 17:49:40.743,150.4456,63.37646,632.0469,1,0
340,2019/11/19 17:49:40.808,150.5066,62.77375,631.4035,1,0
341,2019/11/19 17:49:40.862,150.7394,62.33641,631.5492,1,0
342,2019/11/19 17:49:40.931,150.6413,62.32388,631.9138,1,0
343,2019/11/19 17:49:41.2,150.402,62.18938,631.9145,1,0
344,2019/11/19 17:49:41.55,149.7145,62.37959,632.0005,1,0
345,2019/11/19 17:49:41.105,148.7319,62.99102,631.14,1,0
346,2019/11/19 17:49:41.185,148.5473,63.93401,631.8874,1,0
347,2019/11/19 17:49:41.240,147.9234,65.09258,631.7929,1,0
348,2019/11/19 17:49:41.294,146.9389,67.15698,631.28,1,0
349,2019/11/19 17:49:41.362,146.6932,67.64437,630.6964,1,0
350,2019/11/19 17:49:41.526,146.6022,67.61201,630.2821,1,0
351,2019/11/19 17:49:41.586,146.601,67.30157,630.099,1,0
352,2019/11/19 17:49:41.685,147.5038,65.71607,628.9382,1,0
353,2019/11/19 17:49:41.743,148.9029,65.75936,629.6859,1,0
354,2019/11/19 17:49:41.800,149.2377,66.91782,629.9771,1,0
355,2019/11/19 17:49:41.892,149.3046,67.17051,630.5871,1,0
356,2019/11/19 17:49:41.946,149.1072,67.06792,630.6252,1,0
357,2019/11/19 17:49:42.1,148.7848,67.21681,631.283,1,0
358,2019/11/19 17:49:42.96,147.7005,67.53951,631.4432,1,0
359,2019/11/19 17:49:42.154,146.9578,67.35616,631.8104,1,0
360,2019/11/19 17:49:42.211,144.7284,66.37792,632.1613,1,0
361,2019/11/19 17:49:42.295,143.3099,66.03629,632.2479,1,0
362,2019/11/19 17:49:42.352,142.5033,65.67425,632.4797,1,0
363,2019/11/19 17:49:42.405,142.2374,65.53856,633.0189,1,0
364,2019/11/19 17:49:42.485,142.2839,64.92776,632.8167,1,0
365,2019/11/19 17:49:42.553,142.177,63.87748,632.2604,1,0
366,2019/11/19 17:49:42.617,142.1614,62.82798,631.6411,1,0
367,2019/11/19 17:49:42.693,142.4323,62.76674,631.7973,1,0
368,2019/11/19 17:49:42.759,142.4434,63.99302,632.9391,1,0
369,2019/11/19 17:49:42.813,141.4584,66.25582,633.8508,1,0
370,2019/11/19 17:49:42.886,140.0876,67.67063,633.1252,1,0
371,2019/11/19 17:49:42.944,139.3545,67.12388,632.9112,1,0
372,2019/11/19 17:49:43.12,139.1407,65.8742,632.4075,1,0
373,2019/11/19 17:49:43.92,139.6188,64.55196,631.8481,1,0
374,2019/11/19 17:49:43.146,139.3633,64.10205,631.647,1,0
375,2019/11/19 17:49:43.212,138.8169,64.28726,630.5951,1,0
376,2019/11/19 17:49:43.287,138.6851,65.13918,629.8629,1,0
377,2019/11/19 17:49:43.341,138.3864,65.64414,629.6171,1,0
378,2019/11/19 17:49:43.395,137.7778,63.38906,628.1736,1,0
379,2019/11/19 17:49:43.481,137.7364,60.15923,626.2899,1,0
380,2019/11/19 17:49:43.542,137.953,59.11846,626.5056,1,0
381,2019/11/19 17:49:43.600,139.0508,57.74171,627.0756,1,0
382,2019/11/19 17:49:43.692,140.1021,57.94738,627.7042,1,0
383,2019/11/19 17:49:43.747,140.8274,58.37054,627.9643,1,0
384,2019/11/19 17:49:43.805,141.2354,58.74095,627.9012,1,0
385,2019/11/19 17:49:43.893,142.0521,58.35912,628.4495,1,0
386,2019/11/19 17:49:43.948,142.2621,57.56731,628.5867,1,0
387,2019/11/19 17:49:44.6,142.2225,56.86035,628.4604,1,0
